intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Toryská - Trieda SNP,0.3,PPO_seed10,0.2,0,161,49148,305.27,1837,-1563.3
Toryská - Trieda SNP,0.3,PPO_seed10,0.2,1,162,17539,108.27,1509,-602.09
Toryská - Trieda SNP,0.3,PPO_seed10,0.2,2,162,32627,201.4,1475,-1000.71
Toryská - Trieda SNP,0.3,PPO_seed10,0.2,3,162,28122,173.59,1796,-934.01
Toryská - Trieda SNP,0.3,PPO_seed10,0.2,4,162,47913,295.76,1875,-1556.94
Toryská - Trieda SNP,0.3,PPO_seed10,0.2,5,162,18764,115.83,1636,-172.5
Toryská - Trieda SNP,0.3,PPO_seed10,0.2,6,162,14153,87.36,1625,-64.55
Toryská - Trieda SNP,0.3,PPO_seed10,0.2,7,162,35005,216.08,1951,-1023.65
Toryská - Trieda SNP,0.3,PPO_seed10,0.2,8,162,17986,111.02,1632,-292.41
Toryská - Trieda SNP,0.3,PPO_seed10,0.2,9,162,35019,216.17,1306,-1217.64
Toryská - Trieda SNP,0.5,PPO_seed10,0.2,0,162,28866,178.19,1987,-775.77
Toryská - Trieda SNP,0.5,PPO_seed10,0.2,1,162,19066,117.69,776,-715.62
Toryská - Trieda SNP,0.5,PPO_seed10,0.2,2,162,15460,95.43,1908,-201.97
Toryská - Trieda SNP,0.5,PPO_seed10,0.2,3,162,33771,208.46,1843,-1248.8
Toryská - Trieda SNP,0.5,PPO_seed10,0.2,4,162,15026,92.75,1869,-350.35
Toryská - Trieda SNP,0.5,PPO_seed10,0.2,5,162,14839,91.6,1414,-457.61
Toryská - Trieda SNP,0.5,PPO_seed10,0.2,6,162,15564,96.07,1979,-102.68
Toryská - Trieda SNP,0.5,PPO_seed10,0.2,7,162,27746,171.27,1358,-683.03
Toryská - Trieda SNP,0.5,PPO_seed10,0.2,8,162,8431,52.04,689,-35.55
Toryská - Trieda SNP,0.5,PPO_seed10,0.2,9,162,28636,176.77,1813,-931.41
Toryská - Trieda SNP,0.8,PPO_seed10,0.2,0,162,31191,192.54,1850,-1218.33
Toryská - Trieda SNP,0.8,PPO_seed10,0.2,1,162,28909,178.45,1587,-583.22
Toryská - Trieda SNP,0.8,PPO_seed10,0.2,2,162,22908,141.41,1658,-756.35
Toryská - Trieda SNP,0.8,PPO_seed10,0.2,3,162,25204,155.58,1180,-969.27
Toryská - Trieda SNP,0.8,PPO_seed10,0.2,4,162,23632,145.88,1587,-543.88
Toryská - Trieda SNP,0.8,PPO_seed10,0.2,5,162,9379,57.9,765,-66.93
Toryská - Trieda SNP,0.8,PPO_seed10,0.2,6,162,31510,194.51,1639,-1193.07
Toryská - Trieda SNP,0.8,PPO_seed10,0.2,7,162,30697,189.49,1657,-1009.83
Toryská - Trieda SNP,0.8,PPO_seed10,0.2,8,162,29875,184.41,1725,-1088.49
Toryská - Trieda SNP,0.8,PPO_seed10,0.2,9,162,16688,103.01,1752,-426.41
Toryská - Trieda SNP,0.3,PPO_seed10,0.6,0,495,34048,68.78,1898,-120.83
Toryská - Trieda SNP,0.3,PPO_seed10,0.6,1,495,49788,100.58,1898,-342.17
Toryská - Trieda SNP,0.3,PPO_seed10,0.6,2,495,32470,65.6,1819,-68.73
Toryská - Trieda SNP,0.3,PPO_seed10,0.6,3,495,27957,56.48,1859,-49.78
Toryská - Trieda SNP,0.3,PPO_seed10,0.6,4,451,65796,145.89,1929,-1016.63
Toryská - Trieda SNP,0.3,PPO_seed10,0.6,5,495,32881,66.43,1946,-94.29
Toryská - Trieda SNP,0.3,PPO_seed10,0.6,6,495,32769,66.2,1752,-68.05
Toryská - Trieda SNP,0.3,PPO_seed10,0.6,7,495,45698,92.32,1915,-142.22
Toryská - Trieda SNP,0.3,PPO_seed10,0.6,8,495,29533,59.66,1694,-271.28
Toryská - Trieda SNP,0.3,PPO_seed10,0.6,9,495,73514,148.51,1837,-651.94
Toryská - Trieda SNP,0.5,PPO_seed10,0.6,0,495,51223,103.48,1838,-486.89
Toryská - Trieda SNP,0.5,PPO_seed10,0.6,1,495,38034,76.84,1967,-435.08
Toryská - Trieda SNP,0.5,PPO_seed10,0.6,2,461,63709,138.2,1787,-1036.91
Toryská - Trieda SNP,0.5,PPO_seed10,0.6,3,495,34876,70.46,1989,-356.26
Toryská - Trieda SNP,0.5,PPO_seed10,0.6,4,495,33136,66.94,1678,-27.81
Toryská - Trieda SNP,0.5,PPO_seed10,0.6,5,495,50056,101.12,1945,-157.19
Toryská - Trieda SNP,0.5,PPO_seed10,0.6,6,495,35848,72.42,1591,-265.14
Toryská - Trieda SNP,0.5,PPO_seed10,0.6,7,495,66398,134.14,1852,-626.46
Toryská - Trieda SNP,0.5,PPO_seed10,0.6,8,495,35950,72.63,1809,-85.9
Toryská - Trieda SNP,0.5,PPO_seed10,0.6,9,495,48631,98.24,1796,-397.41
Toryská - Trieda SNP,0.8,PPO_seed10,0.6,0,495,28836,58.25,1814,19.07
Toryská - Trieda SNP,0.8,PPO_seed10,0.6,1,495,44433,89.76,1745,-172.34
Toryská - Trieda SNP,0.8,PPO_seed10,0.6,2,495,31147,62.92,1853,-159.7
Toryská - Trieda SNP,0.8,PPO_seed10,0.6,3,477,50341,105.54,1848,-479.02
Toryská - Trieda SNP,0.8,PPO_seed10,0.6,4,495,29010,58.61,1948,-18.48
Toryská - Trieda SNP,0.8,PPO_seed10,0.6,5,495,35139,70.99,1925,-444.4
Toryská - Trieda SNP,0.8,PPO_seed10,0.6,6,495,50570,102.16,1927,-406.3
Toryská - Trieda SNP,0.8,PPO_seed10,0.6,7,495,31950,64.55,1728,-63.83
Toryská - Trieda SNP,0.8,PPO_seed10,0.6,8,495,45765,92.45,1958,-248.21
Toryská - Trieda SNP,0.8,PPO_seed10,0.6,9,495,35510,71.74,1822,-76.09
Toryská - Trieda SNP,0.3,PPO_seed10,1.0,0,836,72647,86.9,1963,-106.93
Toryská - Trieda SNP,0.3,PPO_seed10,1.0,1,836,85861,102.7,1713,-382.47
Toryská - Trieda SNP,0.3,PPO_seed10,1.0,2,835,59642,71.43,1989,-3.05
Toryská - Trieda SNP,0.3,PPO_seed10,1.0,3,829,79334,95.7,1944,-162.08
Toryská - Trieda SNP,0.3,PPO_seed10,1.0,4,833,80654,96.82,1903,-222.31
Toryská - Trieda SNP,0.3,PPO_seed10,1.0,5,834,60564,72.62,1941,-240.13
Toryská - Trieda SNP,0.3,PPO_seed10,1.0,6,807,98471,122.02,1968,-646.26
Toryská - Trieda SNP,0.3,PPO_seed10,1.0,7,831,68408,82.32,1927,3.21
