intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Monaco - 134872 (MoST),0.8,PPO_seed8,0.6,1,314,65556,208.78,1176,-1752.89
Monaco - 134872 (MoST),0.8,PPO_seed8,0.6,2,314,59731,190.23,857,-1544.47
Monaco - 134872 (MoST),0.8,PPO_seed8,0.6,3,270,63124,233.79,1942,-2086.86
Monaco - 134872 (MoST),0.8,PPO_seed8,0.6,4,270,60983,225.86,1920,-2065.38
Monaco - 134872 (MoST),0.8,PPO_seed8,0.6,5,335,62668,187.07,1294,-1785.74
Monaco - 134872 (MoST),0.8,PPO_seed8,0.6,6,273,61093,223.78,1958,-2016.02
Monaco - 134872 (MoST),0.8,PPO_seed8,0.6,7,275,59862,217.68,1875,-2063.85
Monaco - 134872 (MoST),0.8,PPO_seed8,0.6,8,277,59461,214.66,1875,-2079.2
Monaco - 134872 (MoST),0.8,PPO_seed8,0.6,9,271,63533,234.44,1981,-2106.54
Monaco - 134872 (MoST),0.3,PPO_seed8,1.0,0,383,64203,167.63,1959,-2065.19
Monaco - 134872 (MoST),0.3,PPO_seed8,1.0,1,380,62974,165.72,1967,-2070.38
Monaco - 134872 (MoST),0.3,PPO_seed8,1.0,2,381,66616,174.85,1984,-2096.21
Monaco - 134872 (MoST),0.3,PPO_seed8,1.0,3,455,90463,198.82,1559,-1670.58
Monaco - 134872 (MoST),0.3,PPO_seed8,1.0,4,323,95253,294.9,1894,-1826.57
Monaco - 134872 (MoST),0.3,PPO_seed8,1.0,5,506,81320,160.71,925,-1403.45
Monaco - 134872 (MoST),0.3,PPO_seed8,1.0,6,439,81094,184.72,1080,-1407.05
Monaco - 134872 (MoST),0.3,PPO_seed8,1.0,7,388,65562,168.97,1929,-2020.21
Monaco - 134872 (MoST),0.3,PPO_seed8,1.0,8,379,62070,163.77,1977,-2081.23
Monaco - 134872 (MoST),0.3,PPO_seed8,1.0,9,375,66242,176.65,1969,-2134.83
Monaco - 134872 (MoST),0.5,PPO_seed8,1.0,0,385,62360,161.97,1965,-2075.21
Monaco - 134872 (MoST),0.5,PPO_seed8,1.0,1,490,89039,181.71,916,-1629.21
Monaco - 134872 (MoST),0.5,PPO_seed8,1.0,2,383,65307,170.51,1941,-2029.36
Monaco - 134872 (MoST),0.5,PPO_seed8,1.0,3,437,83330,190.69,1570,-1624.68
Monaco - 134872 (MoST),0.5,PPO_seed8,1.0,4,474,75493,159.27,760,-1174.5
Monaco - 134872 (MoST),0.5,PPO_seed8,1.0,5,385,66696,173.24,1979,-2105.83
Monaco - 134872 (MoST),0.5,PPO_seed8,1.0,6,391,63502,162.41,1960,-2077.49
Monaco - 134872 (MoST),0.5,PPO_seed8,1.0,7,380,63865,168.07,1977,-2060.56
Monaco - 134872 (MoST),0.5,PPO_seed8,1.0,8,394,66229,168.09,1937,-2076.08
Monaco - 134872 (MoST),0.5,PPO_seed8,1.0,9,394,64457,163.6,1928,-2052.84
Monaco - 134872 (MoST),0.8,PPO_seed8,1.0,0,434,94426,217.57,1610,-1572.63
Monaco - 134872 (MoST),0.8,PPO_seed8,1.0,1,371,63889,172.21,1974,-2095.53
Monaco - 134872 (MoST),0.8,PPO_seed8,1.0,2,465,77947,167.63,846,-1244.09
Monaco - 134872 (MoST),0.8,PPO_seed8,1.0,3,506,80567,159.22,882,-1078.53
Monaco - 134872 (MoST),0.8,PPO_seed8,1.0,4,440,87743,199.42,1315,-1599.31
Monaco - 134872 (MoST),0.8,PPO_seed8,1.0,5,380,65459,172.26,1973,-2068.02
Monaco - 134872 (MoST),0.8,PPO_seed8,1.0,6,479,82116,171.43,1366,-1270.43
Monaco - 134872 (MoST),0.8,PPO_seed8,1.0,7,387,65562,169.41,1985,-2073.0
Monaco - 134872 (MoST),0.8,PPO_seed8,1.0,8,496,74606,150.42,1064,-1214.64
Monaco - 134872 (MoST),0.8,PPO_seed8,1.0,9,474,90128,190.14,1256,-1423.76
Monaco - 134872 (MoST),0.3,PPO_seed8,1.4,0,430,103943,241.73,1810,-1765.95
Monaco - 134872 (MoST),0.3,PPO_seed8,1.4,1,505,65260,129.23,1972,-2042.46
Monaco - 134872 (MoST),0.3,PPO_seed8,1.4,2,537,85702,159.59,1089,-1187.33
Monaco - 134872 (MoST),0.3,PPO_seed8,1.4,3,501,67114,133.96,1969,-2057.41
Monaco - 134872 (MoST),0.3,PPO_seed8,1.4,4,562,90007,160.15,1199,-1419.29
Monaco - 134872 (MoST),0.3,PPO_seed8,1.4,5,547,92766,169.59,995,-1409.77
Monaco - 134872 (MoST),0.3,PPO_seed8,1.4,6,411,102983,250.57,1896,-1763.79
Monaco - 134872 (MoST),0.3,PPO_seed8,1.4,7,567,99511,175.5,1101,-1598.46
Monaco - 134872 (MoST),0.3,PPO_seed8,1.4,8,511,97264,190.34,1413,-1371.96
Monaco - 134872 (MoST),0.3,PPO_seed8,1.4,9,531,87369,164.54,1054,-1232.57
Monaco - 134872 (MoST),0.5,PPO_seed8,1.4,0,429,105835,246.7,1840,-1746.49
Monaco - 134872 (MoST),0.5,PPO_seed8,1.4,1,512,99418,194.18,1733,-1743.49
Monaco - 134872 (MoST),0.5,PPO_seed8,1.4,2,517,97745,189.06,1409,-1406.8
Monaco - 134872 (MoST),0.5,PPO_seed8,1.4,3,521,99616,191.2,1463,-1534.28
Monaco - 134872 (MoST),0.5,PPO_seed8,1.4,4,588,96455,164.04,1341,-1535.48
Monaco - 134872 (MoST),0.5,PPO_seed8,1.4,5,549,89491,163.01,1062,-1225.03
Monaco - 134872 (MoST),0.5,PPO_seed8,1.4,6,508,66846,131.59,1936,-1969.3
Monaco - 134872 (MoST),0.5,PPO_seed8,1.4,7,401,105202,262.35,1942,-1842.08
Monaco - 134872 (MoST),0.5,PPO_seed8,1.4,8,482,99013,205.42,1485,-1470.3
Monaco - 134872 (MoST),0.5,PPO_seed8,1.4,9,497,65383,131.56,1983,-2053.5
Monaco - 134872 (MoST),0.8,PPO_seed8,1.4,0,535,86251,161.22,1020,-1261.91
Monaco - 134872 (MoST),0.8,PPO_seed8,1.4,1,486,99062,203.83,1552,-1532.09
Monaco - 134872 (MoST),0.8,PPO_seed8,1.4,2,498,99373,199.54,1510,-1617.83
Monaco - 134872 (MoST),0.8,PPO_seed8,1.4,3,561,95768,170.71,1246,-1384.44
Monaco - 134872 (MoST),0.8,PPO_seed8,1.4,4,562,101529,180.66,1436,-1533.27
Monaco - 134872 (MoST),0.8,PPO_seed8,1.4,5,533,87472,164.11,957,-1045.33
Monaco - 134872 (MoST),0.8,PPO_seed8,1.4,6,541,95392,176.33,1255,-1400.92
Monaco - 134872 (MoST),0.8,PPO_seed8,1.4,7,541,82757,152.97,1030,-1117.69
Monaco - 134872 (MoST),0.8,PPO_seed8,1.4,8,529,89354,168.91,987,-1130.19
Monaco - 134872 (MoST),0.8,PPO_seed8,1.4,9,496,64110,129.25,1977,-2082.95
