intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Jantárova - Palackého,0.3,PPO_seed1,0.2,0,170,7364,43.32,431,-11.88
Jantárova - Palackého,0.3,PPO_seed1,0.2,1,170,8074,47.49,387,-79.4
Jantárova - Palackého,0.3,PPO_seed1,0.2,2,170,7388,43.46,380,-54.62
Jantárova - Palackého,0.3,PPO_seed1,0.2,3,170,5755,33.85,177,6.15
Jantárova - Palackého,0.3,PPO_seed1,0.2,4,170,7261,42.71,500,-65.9
Jantárova - Palackého,0.3,PPO_seed1,0.2,5,170,6389,37.58,389,-118.13
Jantárova - Palackého,0.3,PPO_seed1,0.2,6,170,5385,31.68,189,3.26
Jantárova - Palackého,0.3,PPO_seed1,0.2,7,170,5378,31.64,134,6.44
Jantárova - Palackého,0.3,PPO_seed1,0.2,8,170,5226,30.74,182,9.61
Jantárova - Palackého,0.3,PPO_seed1,0.2,9,170,7055,41.5,371,-164.67
Jantárova - Palackého,0.5,PPO_seed1,0.2,0,170,7296,42.92,452,-42.95
Jantárova - Palackého,0.5,PPO_seed1,0.2,1,170,5407,31.81,191,5.37
Jantárova - Palackého,0.5,PPO_seed1,0.2,2,170,6796,39.98,275,-129.72
Jantárova - Palackého,0.5,PPO_seed1,0.2,3,170,5706,33.56,282,-4.84
Jantárova - Palackého,0.5,PPO_seed1,0.2,4,170,5374,31.61,151,-2.35
Jantárova - Palackého,0.5,PPO_seed1,0.2,5,170,5832,34.31,164,9.93
Jantárova - Palackého,0.5,PPO_seed1,0.2,6,170,4996,29.39,182,-0.44
Jantárova - Palackého,0.5,PPO_seed1,0.2,7,170,6335,37.26,272,-11.61
Jantárova - Palackého,0.5,PPO_seed1,0.2,8,170,5089,29.94,223,6.26
Jantárova - Palackého,0.5,PPO_seed1,0.2,9,170,8381,49.3,363,-12.53
Jantárova - Palackého,0.8,PPO_seed1,0.2,0,170,4587,26.98,140,8.31
Jantárova - Palackého,0.8,PPO_seed1,0.2,1,170,7483,44.02,476,-62.36
Jantárova - Palackého,0.8,PPO_seed1,0.2,2,170,5864,34.49,159,-1.13
Jantárova - Palackého,0.8,PPO_seed1,0.2,3,170,6725,39.56,294,-40.41
Jantárova - Palackého,0.8,PPO_seed1,0.2,4,170,5438,31.99,205,-36.73
Jantárova - Palackého,0.8,PPO_seed1,0.2,5,170,6127,36.04,340,-15.88
Jantárova - Palackého,0.8,PPO_seed1,0.2,6,170,4991,29.36,142,3.91
Jantárova - Palackého,0.8,PPO_seed1,0.2,7,170,6071,35.71,265,-27.1
Jantárova - Palackého,0.8,PPO_seed1,0.2,8,170,6948,40.87,375,-24.29
Jantárova - Palackého,0.8,PPO_seed1,0.2,9,170,4964,29.2,142,16.39
Jantárova - Palackého,0.3,PPO_seed1,0.6,0,536,22916,42.75,192,8.22
Jantárova - Palackého,0.3,PPO_seed1,0.6,1,536,19552,36.48,182,-6.92
Jantárova - Palackého,0.3,PPO_seed1,0.6,2,536,18266,34.08,142,9.58
Jantárova - Palackého,0.3,PPO_seed1,0.6,3,536,25342,47.28,440,-369.06
Jantárova - Palackého,0.3,PPO_seed1,0.6,4,536,18542,34.59,228,15.24
Jantárova - Palackého,0.3,PPO_seed1,0.6,5,536,19556,36.49,188,22.47
Jantárova - Palackého,0.3,PPO_seed1,0.6,6,536,18714,34.91,214,20.27
Jantárova - Palackého,0.3,PPO_seed1,0.6,7,536,19997,37.31,290,11.85
Jantárova - Palackého,0.3,PPO_seed1,0.6,8,536,18459,34.44,187,18.19
Jantárova - Palackého,0.3,PPO_seed1,0.6,9,536,18199,33.95,195,17.68
Jantárova - Palackého,0.5,PPO_seed1,0.6,0,536,19575,36.52,193,15.12
Jantárova - Palackého,0.5,PPO_seed1,0.6,1,536,18071,33.71,200,14.4
Jantárova - Palackého,0.5,PPO_seed1,0.6,2,536,22225,41.46,322,21.17
Jantárova - Palackého,0.5,PPO_seed1,0.6,3,536,19706,36.76,244,13.82
Jantárova - Palackého,0.5,PPO_seed1,0.6,4,536,20936,39.06,187,21.69
Jantárova - Palackého,0.5,PPO_seed1,0.6,5,536,18048,33.67,205,13.43
Jantárova - Palackého,0.5,PPO_seed1,0.6,6,536,19216,35.85,193,4.12
Jantárova - Palackého,0.5,PPO_seed1,0.6,7,536,18643,34.78,196,21.29
Jantárova - Palackého,0.5,PPO_seed1,0.6,8,536,20574,38.38,202,14.93
Jantárova - Palackého,0.5,PPO_seed1,0.6,9,536,22926,42.77,299,6.89
Jantárova - Palackého,0.8,PPO_seed1,0.6,0,536,18822,35.12,315,15.16
Jantárova - Palackého,0.8,PPO_seed1,0.6,1,536,18436,34.4,204,21.89
Jantárova - Palackého,0.8,PPO_seed1,0.6,2,536,18260,34.07,188,17.31
Jantárova - Palackého,0.8,PPO_seed1,0.6,3,536,18518,34.55,161,10.74
Jantárova - Palackého,0.8,PPO_seed1,0.6,4,536,19314,36.03,204,24.03
Jantárova - Palackého,0.8,PPO_seed1,0.6,5,536,19295,36.0,183,18.65
Jantárova - Palackého,0.8,PPO_seed1,0.6,6,536,20646,38.52,227,6.59
Jantárova - Palackého,0.8,PPO_seed1,0.6,7,536,19204,35.83,227,18.51
Jantárova - Palackého,0.8,PPO_seed1,0.6,8,536,17712,33.04,192,17.74
Jantárova - Palackého,0.8,PPO_seed1,0.6,9,536,19188,35.8,278,18.17
Jantárova - Palackého,0.3,PPO_seed1,1.0,0,915,56793,62.07,268,33.05
Jantárova - Palackého,0.3,PPO_seed1,1.0,1,915,58819,64.28,265,29.82
Jantárova - Palackého,0.3,PPO_seed1,1.0,2,915,69727,76.2,408,72.75
Jantárova - Palackého,0.3,PPO_seed1,1.0,3,915,52189,57.04,243,23.34
Jantárova - Palackého,0.3,PPO_seed1,1.0,4,915,56546,61.8,308,39.22
Jantárova - Palackého,0.3,PPO_seed1,1.0,5,915,55099,60.22,308,31.2
Jantárova - Palackého,0.3,PPO_seed1,1.0,6,915,46740,51.08,193,38.39
Jantárova - Palackého,0.3,PPO_seed1,1.0,7,915,53156,58.09,249,17.97
Jantárova - Palackého,0.3,PPO_seed1,1.0,8,915,54230,59.27,268,30.44
Jantárova - Palackého,0.3,PPO_seed1,1.0,9,915,61066,66.74,293,41.4
Jantárova - Palackého,0.5,PPO_seed1,1.0,0,915,71015,77.61,385,20.66
Jantárova - Palackého,0.5,PPO_seed1,1.0,1,915,56096,61.31,254,27.22
Jantárova - Palackého,0.5,PPO_seed1,1.0,2,915,55707,60.88,306,31.97
Jantárova - Palackého,0.5,PPO_seed1,1.0,3,915,49806,54.43,267,54.12
Jantárova - Palackého,0.5,PPO_seed1,1.0,4,915,67263,73.51,337,33.91
Jantárova - Palackého,0.5,PPO_seed1,1.0,5,915,52965,57.89,263,38.91
Jantárova - Palackého,0.5,PPO_seed1,1.0,6,915,69368,75.81,361,25.5
Jantárova - Palackého,0.5,PPO_seed1,1.0,7,915,65998,72.13,304,34.65
Jantárova - Palackého,0.5,PPO_seed1,1.0,8,915,65130,71.18,340,24.22
Jantárova - Palackého,0.5,PPO_seed1,1.0,9,915,58839,64.3,271,41.7
Jantárova - Palackého,0.8,PPO_seed1,1.0,0,915,55702,60.88,291,30.91
Jantárova - Palackého,0.8,PPO_seed1,1.0,1,915,54272,59.31,326,32.92
Jantárova - Palackého,0.8,PPO_seed1,1.0,2,915,48695,53.22,232,29.71
Jantárova - Palackého,0.8,PPO_seed1,1.0,3,915,53802,58.8,306,37.68
Jantárova - Palackého,0.8,PPO_seed1,1.0,4,915,48784,53.32,237,45.05
Jantárova - Palackého,0.8,PPO_seed1,1.0,5,915,48551,53.06,278,35.46
Jantárova - Palackého,0.8,PPO_seed1,1.0,6,915,59937,65.5,253,46.53
Jantárova - Palackého,0.8,PPO_seed1,1.0,7,915,67344,73.6,288,22.38
Jantárova - Palackého,0.8,PPO_seed1,1.0,8,915,61629,67.35,304,35.22
Jantárova - Palackého,0.8,PPO_seed1,1.0,9,915,57711,63.07,290,24.16
Jantárova - Palackého,0.3,PPO_seed1,1.4,0,1278,126305,98.83,479,55.66
Jantárova - Palackého,0.3,PPO_seed1,1.4,1,1278,123043,96.28,426,75.92
Jantárova - Palackého,0.3,PPO_seed1,1.4,2,1278,108719,85.07,309,71.64
Jantárova - Palackého,0.3,PPO_seed1,1.4,3,1268,120231,94.82,554,70.72
Jantárova - Palackého,0.3,PPO_seed1,1.4,4,1238,129063,104.25,508,41.69
Jantárova - Palackého,0.3,PPO_seed1,1.4,5,1278,105573,82.61,333,94.08
Jantárova - Palackého,0.3,PPO_seed1,1.4,6,1278,133040,104.1,497,78.19
Jantárova - Palackého,0.3,PPO_seed1,1.4,7,1267,113030,89.21,492,86.01
Jantárova - Palackého,0.3,PPO_seed1,1.4,8,1278,101651,79.54,314,67.36
Jantárova - Palackého,0.3,PPO_seed1,1.4,9,1278,122268,95.67,417,80.88
Jantárova - Palackého,0.5,PPO_seed1,1.4,0,1250,130045,104.04,444,66.58
Jantárova - Palackého,0.5,PPO_seed1,1.4,1,1278,113811,89.05,432,92.71
Jantárova - Palackého,0.5,PPO_seed1,1.4,2,1264,128407,101.59,426,38.54
Jantárova - Palackého,0.5,PPO_seed1,1.4,3,1268,135457,106.83,496,53.41
Jantárova - Palackého,0.5,PPO_seed1,1.4,4,1270,111832,88.06,349,39.59
Jantárova - Palackého,0.5,PPO_seed1,1.4,5,1278,100874,78.93,394,56.91
Jantárova - Palackého,0.5,PPO_seed1,1.4,6,1278,130434,102.06,457,46.9
Jantárova - Palackého,0.5,PPO_seed1,1.4,7,1253,121751,97.17,522,90.06
Jantárova - Palackého,0.5,PPO_seed1,1.4,8,1278,123973,97.01,388,83.8
Jantárova - Palackého,0.5,PPO_seed1,1.4,9,1273,101160,79.47,398,114.13
Jantárova - Palackého,0.8,PPO_seed1,1.4,0,1261,119354,94.65,422,61.37
Jantárova - Palackého,0.8,PPO_seed1,1.4,1,1278,103279,80.81,297,43.88
Jantárova - Palackého,0.8,PPO_seed1,1.4,2,1249,117194,93.83,502,80.86
Jantárova - Palackého,0.8,PPO_seed1,1.4,3,1278,119493,93.5,474,80.48
Jantárova - Palackého,0.8,PPO_seed1,1.4,4,1278,114994,89.98,385,89.85
Jantárova - Palackého,0.8,PPO_seed1,1.4,5,1278,108433,84.85,286,79.42
Jantárova - Palackého,0.8,PPO_seed1,1.4,6,1278,107861,84.4,356,65.36
Jantárova - Palackého,0.8,PPO_seed1,1.4,7,1274,128006,100.48,385,68.35
Jantárova - Palackého,0.8,PPO_seed1,1.4,8,1278,123552,96.68,451,44.42
Jantárova - Palackého,0.8,PPO_seed1,1.4,9,1278,119810,93.75,411,94.12
