intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Monaco - 134872 (MoST),0.3,PPO_seed6,0.2,0,127,1135,8.94,73,26.93
Monaco - 134872 (MoST),0.3,PPO_seed6,0.2,1,127,1372,10.8,45,21.23
Monaco - 134872 (MoST),0.3,PPO_seed6,0.2,2,127,1023,8.06,66,28.72
Monaco - 134872 (MoST),0.3,PPO_seed6,0.2,3,127,978,7.7,40,32.61
Monaco - 134872 (MoST),0.3,PPO_seed6,0.2,4,127,973,7.66,52,30.2
Monaco - 134872 (MoST),0.3,PPO_seed6,0.2,5,127,2683,21.13,218,-33.72
Monaco - 134872 (MoST),0.3,PPO_seed6,0.2,6,127,3137,24.7,244,-70.68
Monaco - 134872 (MoST),0.3,PPO_seed6,0.2,7,127,828,6.52,35,34.54
Monaco - 134872 (MoST),0.3,PPO_seed6,0.2,8,127,935,7.36,37,33.98
Monaco - 134872 (MoST),0.3,PPO_seed6,0.2,9,127,1272,10.02,45,19.16
Monaco - 134872 (MoST),0.5,PPO_seed6,0.2,0,127,2867,22.57,226,-45.42
Monaco - 134872 (MoST),0.5,PPO_seed6,0.2,1,127,1072,8.44,42,26.38
Monaco - 134872 (MoST),0.5,PPO_seed6,0.2,2,127,2711,21.35,304,-69.12
Monaco - 134872 (MoST),0.5,PPO_seed6,0.2,3,127,1222,9.62,47,33.94
Monaco - 134872 (MoST),0.5,PPO_seed6,0.2,4,127,2423,19.08,243,-42.21
Monaco - 134872 (MoST),0.5,PPO_seed6,0.2,5,127,2707,21.31,177,-43.64
Monaco - 134872 (MoST),0.5,PPO_seed6,0.2,6,127,1231,9.69,40,28.82
Monaco - 134872 (MoST),0.5,PPO_seed6,0.2,7,127,1360,10.71,50,29.37
Monaco - 134872 (MoST),0.5,PPO_seed6,0.2,8,127,3269,25.74,333,-100.4
Monaco - 134872 (MoST),0.5,PPO_seed6,0.2,9,127,1060,8.35,31,29.82
Monaco - 134872 (MoST),0.8,PPO_seed6,0.2,0,127,1084,8.54,58,29.53
