intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Monaco - 134872 (MoST),0.3,PPO_seed3,0.2,0,127,2405,18.94,57,-0.63
Monaco - 134872 (MoST),0.3,PPO_seed3,0.2,1,127,2486,19.57,70,2.77
Monaco - 134872 (MoST),0.3,PPO_seed3,0.2,2,127,2030,15.98,57,11.76
Monaco - 134872 (MoST),0.3,PPO_seed3,0.2,3,127,2848,22.43,86,-6.16
Monaco - 134872 (MoST),0.3,PPO_seed3,0.2,4,127,2201,17.33,46,4.2
Monaco - 134872 (MoST),0.3,PPO_seed3,0.2,5,127,2464,19.4,68,11.28
Monaco - 134872 (MoST),0.3,PPO_seed3,0.2,6,127,2685,21.14,78,7.31
Monaco - 134872 (MoST),0.3,PPO_seed3,0.2,7,127,1803,14.2,67,6.46
Monaco - 134872 (MoST),0.3,PPO_seed3,0.2,8,127,2220,17.48,88,-2.93
Monaco - 134872 (MoST),0.3,PPO_seed3,0.2,9,127,2555,20.12,69,10.42
Monaco - 134872 (MoST),0.5,PPO_seed3,0.2,0,127,2032,16.0,63,8.59
Monaco - 134872 (MoST),0.5,PPO_seed3,0.2,1,127,1981,15.6,69,14.45
Monaco - 134872 (MoST),0.5,PPO_seed3,0.2,2,127,2193,17.27,87,10.12
Monaco - 134872 (MoST),0.5,PPO_seed3,0.2,3,127,2608,20.54,65,11.89
Monaco - 134872 (MoST),0.5,PPO_seed3,0.2,4,127,1853,14.59,49,18.69
Monaco - 134872 (MoST),0.5,PPO_seed3,0.2,5,127,2242,17.65,66,8.92
Monaco - 134872 (MoST),0.5,PPO_seed3,0.2,6,127,2246,17.69,56,11.04
Monaco - 134872 (MoST),0.5,PPO_seed3,0.2,7,127,2679,21.09,75,13.24
Monaco - 134872 (MoST),0.5,PPO_seed3,0.2,8,127,1699,13.38,55,13.91
Monaco - 134872 (MoST),0.5,PPO_seed3,0.2,9,127,2338,18.41,89,-0.83
Monaco - 134872 (MoST),0.8,PPO_seed3,0.2,0,127,2362,18.6,63,-1.85
Monaco - 134872 (MoST),0.8,PPO_seed3,0.2,1,127,2846,22.41,160,-13.04
Monaco - 134872 (MoST),0.8,PPO_seed3,0.2,2,127,2424,19.09,63,7.76
Monaco - 134872 (MoST),0.8,PPO_seed3,0.2,3,127,2270,17.87,55,15.85
Monaco - 134872 (MoST),0.8,PPO_seed3,0.2,4,127,2636,20.76,122,-2.96
Monaco - 134872 (MoST),0.8,PPO_seed3,0.2,5,127,2150,16.93,52,9.63
Monaco - 134872 (MoST),0.8,PPO_seed3,0.2,6,127,2724,21.45,80,-0.71
Monaco - 134872 (MoST),0.8,PPO_seed3,0.2,7,127,2774,21.84,83,5.4
Monaco - 134872 (MoST),0.8,PPO_seed3,0.2,8,127,2009,15.82,59,13.99
Monaco - 134872 (MoST),0.8,PPO_seed3,0.2,9,127,2962,23.32,83,-6.86
Monaco - 134872 (MoST),0.3,PPO_seed3,0.6,0,340,43744,128.66,909,-243.87
Monaco - 134872 (MoST),0.3,PPO_seed3,0.6,1,355,41658,117.35,687,-209.5
Monaco - 134872 (MoST),0.3,PPO_seed3,0.6,2,355,44373,124.99,651,-265.41
Monaco - 134872 (MoST),0.3,PPO_seed3,0.6,3,353,41842,118.53,869,-198.58
Monaco - 134872 (MoST),0.3,PPO_seed3,0.6,4,353,38929,110.28,887,-194.34
Monaco - 134872 (MoST),0.3,PPO_seed3,0.6,5,351,42849,122.08,792,-284.61
Monaco - 134872 (MoST),0.3,PPO_seed3,0.6,6,349,41586,119.16,865,-163.89
