intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Jantárova - Palackého,0.3,PPO_seed5,0.2,0,170,4354,25.61,155,5.9
Jantárova - Palackého,0.3,PPO_seed5,0.2,1,170,4521,26.59,142,7.5
Jantárova - Palackého,0.3,PPO_seed5,0.2,2,170,3933,23.14,149,7.78
Jantárova - Palackého,0.3,PPO_seed5,0.2,3,170,4952,29.13,149,5.35
Jantárova - Palackého,0.3,PPO_seed5,0.2,4,170,4229,24.88,149,7.7
Jantárova - Palackého,0.3,PPO_seed5,0.2,5,170,5546,32.62,217,6.32
Jantárova - Palackého,0.3,PPO_seed5,0.2,6,170,3785,22.26,106,8.39
Jantárova - Palackého,0.3,PPO_seed5,0.2,7,170,3681,21.65,124,7.82
Jantárova - Palackého,0.3,PPO_seed5,0.2,8,170,4031,23.71,102,7.87
Jantárova - Palackého,0.3,PPO_seed5,0.2,9,170,4442,26.13,165,9.47
Jantárova - Palackého,0.5,PPO_seed5,0.2,0,170,5136,30.21,124,7.87
Jantárova - Palackého,0.5,PPO_seed5,0.2,1,170,4315,25.38,142,3.69
Jantárova - Palackého,0.5,PPO_seed5,0.2,2,170,4096,24.09,151,4.25
Jantárova - Palackého,0.5,PPO_seed5,0.2,3,170,3641,21.42,116,7.14
Jantárova - Palackého,0.5,PPO_seed5,0.2,4,170,4667,27.45,103,7.81
Jantárova - Palackého,0.5,PPO_seed5,0.2,5,170,4576,26.92,113,7.63
Jantárova - Palackého,0.5,PPO_seed5,0.2,6,170,3795,22.32,134,7.31
Jantárova - Palackého,0.5,PPO_seed5,0.2,7,170,3793,22.31,110,7.36
Jantárova - Palackého,0.5,PPO_seed5,0.2,8,170,4329,25.46,91,-4.48
Jantárova - Palackého,0.5,PPO_seed5,0.2,9,170,4288,25.22,210,3.17
Jantárova - Palackého,0.8,PPO_seed5,0.2,0,170,4467,26.28,150,8.31
Jantárova - Palackého,0.8,PPO_seed5,0.2,1,170,5125,30.15,152,4.14
Jantárova - Palackého,0.8,PPO_seed5,0.2,2,170,4530,26.65,233,4.5
Jantárova - Palackého,0.8,PPO_seed5,0.2,3,170,4546,26.74,128,6.65
Jantárova - Palackého,0.8,PPO_seed5,0.2,4,170,5384,31.67,148,-6.61
Jantárova - Palackého,0.8,PPO_seed5,0.2,5,170,4480,26.35,176,3.36
