intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Monaco - 134872 (MoST),0.3,PPO_seed10,0.2,0,127,6190,48.74,237,-22.24
Monaco - 134872 (MoST),0.3,PPO_seed10,0.2,1,127,4621,36.39,180,0.57
Monaco - 134872 (MoST),0.3,PPO_seed10,0.2,2,127,2018,15.89,108,27.69
Monaco - 134872 (MoST),0.3,PPO_seed10,0.2,3,127,2408,18.96,119,31.49
Monaco - 134872 (MoST),0.3,PPO_seed10,0.2,4,127,2605,20.51,251,-5.77
Monaco - 134872 (MoST),0.3,PPO_seed10,0.2,5,127,4649,36.61,305,-61.11
Monaco - 134872 (MoST),0.3,PPO_seed10,0.2,6,127,3817,30.06,152,3.41
Monaco - 134872 (MoST),0.3,PPO_seed10,0.2,7,127,2005,15.79,101,34.72
Monaco - 134872 (MoST),0.3,PPO_seed10,0.2,8,127,2684,21.13,181,8.73
Monaco - 134872 (MoST),0.3,PPO_seed10,0.2,9,127,3529,27.79,157,-1.98
Monaco - 134872 (MoST),0.5,PPO_seed10,0.2,0,127,1861,14.65,86,24.1
Monaco - 134872 (MoST),0.5,PPO_seed10,0.2,1,127,1961,15.44,156,20.17
Monaco - 134872 (MoST),0.5,PPO_seed10,0.2,2,127,3199,25.19,200,12.92
Monaco - 134872 (MoST),0.5,PPO_seed10,0.2,3,127,3419,26.92,180,18.96
Monaco - 134872 (MoST),0.5,PPO_seed10,0.2,4,127,4117,32.42,189,-21.97
Monaco - 134872 (MoST),0.5,PPO_seed10,0.2,5,127,2778,21.87,101,20.68
Monaco - 134872 (MoST),0.5,PPO_seed10,0.2,6,127,1534,12.08,93,44.71
Monaco - 134872 (MoST),0.5,PPO_seed10,0.2,7,127,6247,49.19,301,-24.38
Monaco - 134872 (MoST),0.5,PPO_seed10,0.2,8,127,2388,18.8,117,14.61
Monaco - 134872 (MoST),0.5,PPO_seed10,0.2,9,127,3276,25.8,142,-3.73
Monaco - 134872 (MoST),0.8,PPO_seed10,0.2,0,127,2559,20.15,196,1.26
Monaco - 134872 (MoST),0.8,PPO_seed10,0.2,1,127,3180,25.04,133,21.31
Monaco - 134872 (MoST),0.8,PPO_seed10,0.2,2,127,3107,24.46,197,-9.21
Monaco - 134872 (MoST),0.8,PPO_seed10,0.2,3,127,2941,23.16,227,-0.55
Monaco - 134872 (MoST),0.8,PPO_seed10,0.2,4,127,2238,17.62,113,16.12
Monaco - 134872 (MoST),0.8,PPO_seed10,0.2,5,127,2168,17.07,124,23.93
Monaco - 134872 (MoST),0.8,PPO_seed10,0.2,6,127,5183,40.81,242,-4.54
Monaco - 134872 (MoST),0.8,PPO_seed10,0.2,7,127,2023,15.93,139,23.92
Monaco - 134872 (MoST),0.8,PPO_seed10,0.2,8,127,3238,25.5,137,8.57
Monaco - 134872 (MoST),0.8,PPO_seed10,0.2,9,127,4058,31.95,242,2.2
Monaco - 134872 (MoST),0.3,PPO_seed10,0.6,0,313,54727,174.85,801,-333.63
Monaco - 134872 (MoST),0.3,PPO_seed10,0.6,1,324,51255,158.19,749,-341.75
Monaco - 134872 (MoST),0.3,PPO_seed10,0.6,2,312,56733,181.84,827,-313.67
Monaco - 134872 (MoST),0.3,PPO_seed10,0.6,3,308,59138,192.01,834,-392.87
Monaco - 134872 (MoST),0.3,PPO_seed10,0.6,4,320,53405,166.89,790,-252.96
Monaco - 134872 (MoST),0.3,PPO_seed10,0.6,5,317,50895,160.55,699,-269.59
Monaco - 134872 (MoST),0.3,PPO_seed10,0.6,6,315,56581,179.62,806,-313.37
Monaco - 134872 (MoST),0.3,PPO_seed10,0.6,7,312,54746,175.47,729,-354.65
Monaco - 134872 (MoST),0.3,PPO_seed10,0.6,8,319,54707,171.5,770,-344.74
Monaco - 134872 (MoST),0.3,PPO_seed10,0.6,9,314,52819,168.21,928,-326.52
Monaco - 134872 (MoST),0.5,PPO_seed10,0.6,0,315,49652,157.63,729,-289.54
Monaco - 134872 (MoST),0.5,PPO_seed10,0.6,1,312,58903,188.79,799,-350.21
Monaco - 134872 (MoST),0.5,PPO_seed10,0.6,2,323,46594,144.25,815,-454.35
Monaco - 134872 (MoST),0.5,PPO_seed10,0.6,3,327,51842,158.54,684,-292.44
Monaco - 134872 (MoST),0.5,PPO_seed10,0.6,4,318,53223,167.37,740,-256.55
Monaco - 134872 (MoST),0.5,PPO_seed10,0.6,5,314,51841,165.1,798,-354.23
Monaco - 134872 (MoST),0.5,PPO_seed10,0.6,6,313,52280,167.03,858,-300.53
Monaco - 134872 (MoST),0.5,PPO_seed10,0.6,7,313,53474,170.84,713,-311.16
Monaco - 134872 (MoST),0.5,PPO_seed10,0.6,8,310,53799,173.55,856,-341.31
Monaco - 134872 (MoST),0.5,PPO_seed10,0.6,9,315,55231,175.34,692,-262.35
Monaco - 134872 (MoST),0.8,PPO_seed10,0.6,0,323,52023,161.06,806,-297.37
Monaco - 134872 (MoST),0.8,PPO_seed10,0.6,1,317,56236,177.4,854,-247.34
Monaco - 134872 (MoST),0.8,PPO_seed10,0.6,2,318,54383,171.02,748,-292.68
Monaco - 134872 (MoST),0.8,PPO_seed10,0.6,3,316,50072,158.46,810,-256.04
Monaco - 134872 (MoST),0.8,PPO_seed10,0.6,4,311,53259,171.25,771,-281.63
Monaco - 134872 (MoST),0.8,PPO_seed10,0.6,5,314,57346,182.63,880,-344.34
Monaco - 134872 (MoST),0.8,PPO_seed10,0.6,6,324,51491,158.92,772,-366.69
Monaco - 134872 (MoST),0.8,PPO_seed10,0.6,7,314,50643,161.28,710,-265.79
Monaco - 134872 (MoST),0.8,PPO_seed10,0.6,8,316,51445,162.8,607,-245.83
Monaco - 134872 (MoST),0.8,PPO_seed10,0.6,9,318,55288,173.86,768,-262.93
Monaco - 134872 (MoST),0.3,PPO_seed10,1.0,0,374,68376,182.82,573,-77.74
Monaco - 134872 (MoST),0.3,PPO_seed10,1.0,1,375,72246,192.66,535,-84.97
Monaco - 134872 (MoST),0.3,PPO_seed10,1.0,2,377,71007,188.35,546,-68.72
Monaco - 134872 (MoST),0.3,PPO_seed10,1.0,3,373,67142,180.01,546,-65.56
Monaco - 134872 (MoST),0.3,PPO_seed10,1.0,4,397,69485,175.03,623,-223.94
Monaco - 134872 (MoST),0.3,PPO_seed10,1.0,5,373,71163,190.79,557,-107.51
Monaco - 134872 (MoST),0.3,PPO_seed10,1.0,6,372,69534,186.92,548,-83.39
Monaco - 134872 (MoST),0.3,PPO_seed10,1.0,7,370,70652,190.95,576,-68.07
Monaco - 134872 (MoST),0.3,PPO_seed10,1.0,8,378,70741,187.15,638,-71.16
Monaco - 134872 (MoST),0.3,PPO_seed10,1.0,9,372,71981,193.5,615,-94.21
Monaco - 134872 (MoST),0.5,PPO_seed10,1.0,0,376,69833,185.73,545,-89.55
Monaco - 134872 (MoST),0.5,PPO_seed10,1.0,1,370,70738,191.18,526,-51.41
Monaco - 134872 (MoST),0.5,PPO_seed10,1.0,2,368,70239,190.87,561,-37.34
Monaco - 134872 (MoST),0.5,PPO_seed10,1.0,3,367,69323,188.89,670,-39.11
Monaco - 134872 (MoST),0.5,PPO_seed10,1.0,4,373,69168,185.44,545,-51.93
Monaco - 134872 (MoST),0.5,PPO_seed10,1.0,5,367,69000,188.01,572,-49.18
Monaco - 134872 (MoST),0.5,PPO_seed10,1.0,6,378,71649,189.55,625,-129.61
Monaco - 134872 (MoST),0.5,PPO_seed10,1.0,7,378,68338,180.79,624,-122.77
Monaco - 134872 (MoST),0.5,PPO_seed10,1.0,8,376,71235,189.45,650,-106.51
Monaco - 134872 (MoST),0.5,PPO_seed10,1.0,9,366,70077,191.47,513,-45.69
Monaco - 134872 (MoST),0.8,PPO_seed10,1.0,0,380,71859,189.1,623,-152.15
Monaco - 134872 (MoST),0.8,PPO_seed10,1.0,1,382,67645,177.08,581,-144.87
Monaco - 134872 (MoST),0.8,PPO_seed10,1.0,2,375,70321,187.52,539,-92.01
Monaco - 134872 (MoST),0.8,PPO_seed10,1.0,3,381,69385,182.11,569,-129.53
Monaco - 134872 (MoST),0.8,PPO_seed10,1.0,4,378,68785,181.97,515,-79.56
Monaco - 134872 (MoST),0.8,PPO_seed10,1.0,5,373,70373,188.67,589,-86.25
Monaco - 134872 (MoST),0.8,PPO_seed10,1.0,6,376,68362,181.81,600,-110.58
Monaco - 134872 (MoST),0.8,PPO_seed10,1.0,7,370,70387,190.24,567,-52.55
Monaco - 134872 (MoST),0.8,PPO_seed10,1.0,8,398,68984,173.33,635,-248.57
Monaco - 134872 (MoST),0.8,PPO_seed10,1.0,9,373,70197,188.2,558,-62.11
Monaco - 134872 (MoST),0.3,PPO_seed10,1.4,0,390,72911,186.95,523,-3.97
Monaco - 134872 (MoST),0.3,PPO_seed10,1.4,1,392,73247,186.85,632,-5.86
Monaco - 134872 (MoST),0.3,PPO_seed10,1.4,2,393,71884,182.91,601,-1.45
Monaco - 134872 (MoST),0.3,PPO_seed10,1.4,3,390,73148,187.56,560,-1.38
Monaco - 134872 (MoST),0.3,PPO_seed10,1.4,4,389,72905,187.42,575,-1.78
Monaco - 134872 (MoST),0.3,PPO_seed10,1.4,5,393,73044,185.86,635,-14.61
Monaco - 134872 (MoST),0.3,PPO_seed10,1.4,6,390,72836,186.76,643,-33.77
Monaco - 134872 (MoST),0.3,PPO_seed10,1.4,7,393,72888,185.47,556,-18.04
Monaco - 134872 (MoST),0.3,PPO_seed10,1.4,8,390,72816,186.71,485,-4.38
Monaco - 134872 (MoST),0.3,PPO_seed10,1.4,9,390,72976,187.12,693,-1.3
Monaco - 134872 (MoST),0.5,PPO_seed10,1.4,0,391,74042,189.37,427,-2.26
Monaco - 134872 (MoST),0.5,PPO_seed10,1.4,1,391,71735,183.47,540,-1.95
Monaco - 134872 (MoST),0.5,PPO_seed10,1.4,2,391,72969,186.62,598,-1.34
Monaco - 134872 (MoST),0.5,PPO_seed10,1.4,3,392,72348,184.56,569,-4.9
Monaco - 134872 (MoST),0.5,PPO_seed10,1.4,4,390,72568,186.07,517,-1.92
Monaco - 134872 (MoST),0.5,PPO_seed10,1.4,5,392,72329,184.51,554,-9.9
Monaco - 134872 (MoST),0.5,PPO_seed10,1.4,6,392,73520,187.55,669,-2.58
Monaco - 134872 (MoST),0.5,PPO_seed10,1.4,7,390,73590,188.69,549,-3.1
Monaco - 134872 (MoST),0.5,PPO_seed10,1.4,8,393,73837,187.88,520,-5.34
Monaco - 134872 (MoST),0.5,PPO_seed10,1.4,9,391,72005,184.16,482,-1.54
Monaco - 134872 (MoST),0.8,PPO_seed10,1.4,0,390,72258,185.28,651,-1.17
Monaco - 134872 (MoST),0.8,PPO_seed10,1.4,1,393,72149,183.59,532,0.14
Monaco - 134872 (MoST),0.8,PPO_seed10,1.4,2,390,73017,187.22,618,-1.89
Monaco - 134872 (MoST),0.8,PPO_seed10,1.4,3,395,72899,184.55,517,-31.17
Monaco - 134872 (MoST),0.8,PPO_seed10,1.4,4,396,72644,183.44,551,-20.49
Monaco - 134872 (MoST),0.8,PPO_seed10,1.4,5,392,71544,182.51,667,0.86
Monaco - 134872 (MoST),0.8,PPO_seed10,1.4,6,391,72844,186.3,625,-16.34
Monaco - 134872 (MoST),0.8,PPO_seed10,1.4,7,393,72773,185.17,633,-9.46
Monaco - 134872 (MoST),0.8,PPO_seed10,1.4,8,390,72931,187.0,632,-1.81
Monaco - 134872 (MoST),0.8,PPO_seed10,1.4,9,391,73585,188.2,514,-1.87
