intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Herlianska - Zelená Stráň,0.3,MaxPressure,0.6,0,587,11520,19.63,216,-84.14
Herlianska - Zelená Stráň,0.3,MaxPressure,0.6,1,587,11352,19.34,226,-55.73
Herlianska - Zelená Stráň,0.3,MaxPressure,0.6,2,587,11582,19.73,270,-91.03
Herlianska - Zelená Stráň,0.3,MaxPressure,0.6,3,587,11481,19.56,229,-87.2
Herlianska - Zelená Stráň,0.3,MaxPressure,0.6,4,587,11018,18.77,342,-117.54
Herlianska - Zelená Stráň,0.3,MaxPressure,0.6,5,587,10390,17.7,196,-63.2
Herlianska - Zelená Stráň,0.3,MaxPressure,0.6,6,587,12014,20.47,207,-95.42
Herlianska - Zelená Stráň,0.3,MaxPressure,0.6,7,587,11424,19.46,235,-31.54
Herlianska - Zelená Stráň,0.3,MaxPressure,0.6,8,587,12066,20.56,264,-98.15
Herlianska - Zelená Stráň,0.3,MaxPressure,0.6,9,587,12122,20.65,211,-118.75
Herlianska - Zelená Stráň,0.5,MaxPressure,0.6,0,587,11979,20.41,185,-79.97
Herlianska - Zelená Stráň,0.5,MaxPressure,0.6,1,587,10319,17.58,249,-62.62
Herlianska - Zelená Stráň,0.5,MaxPressure,0.6,2,587,11331,19.3,275,-72.05
Herlianska - Zelená Stráň,0.5,MaxPressure,0.6,3,587,12958,22.07,284,-110.12
Herlianska - Zelená Stráň,0.5,MaxPressure,0.6,4,587,10697,18.22,236,-59.7
Herlianska - Zelená Stráň,0.5,MaxPressure,0.6,5,587,10799,18.4,201,-58.22
Herlianska - Zelená Stráň,0.5,MaxPressure,0.6,6,587,11341,19.32,214,-62.86
Herlianska - Zelená Stráň,0.5,MaxPressure,0.6,7,587,11145,18.99,310,-91.35
Herlianska - Zelená Stráň,0.5,MaxPressure,0.6,8,587,11468,19.54,219,-91.77
Herlianska - Zelená Stráň,0.5,MaxPressure,0.6,9,587,11619,19.79,203,-30.87
Herlianska - Zelená Stráň,0.8,MaxPressure,0.6,0,587,12041,20.51,235,-117.26
Herlianska - Zelená Stráň,0.8,MaxPressure,0.6,1,587,12554,21.39,279,-86.61
Herlianska - Zelená Stráň,0.8,MaxPressure,0.6,2,587,12340,21.02,227,-87.13
Herlianska - Zelená Stráň,0.8,MaxPressure,0.6,3,587,12806,21.82,322,-118.96
Herlianska - Zelená Stráň,0.8,MaxPressure,0.6,4,587,11086,18.89,233,-88.87
Herlianska - Zelená Stráň,0.8,MaxPressure,0.6,5,587,11571,19.71,297,-113.51
Herlianska - Zelená Stráň,0.8,MaxPressure,0.6,6,587,11176,19.04,218,-83.15
Herlianska - Zelená Stráň,0.8,MaxPressure,0.6,7,587,12043,20.52,281,-128.85
Herlianska - Zelená Stráň,0.8,MaxPressure,0.6,8,587,11164,19.02,203,-41.05
Herlianska - Zelená Stráň,0.8,MaxPressure,0.6,9,587,12346,21.03,242,-99.25
