intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Herlianska - Zelená Stráň,0.3,PPO_seed3,0.2,0,189,3708,19.62,287,5.1
Herlianska - Zelená Stráň,0.3,PPO_seed3,0.2,1,189,3455,18.28,208,1.26
Herlianska - Zelená Stráň,0.3,PPO_seed3,0.2,2,189,3160,16.72,211,4.41
Herlianska - Zelená Stráň,0.3,PPO_seed3,0.2,3,189,4276,22.62,313,3.33
Herlianska - Zelená Stráň,0.3,PPO_seed3,0.2,4,189,3238,17.13,224,11.43
Herlianska - Zelená Stráň,0.3,PPO_seed3,0.2,5,189,3288,17.4,142,7.51
Herlianska - Zelená Stráň,0.3,PPO_seed3,0.2,6,189,3782,20.01,211,3.59
Herlianska - Zelená Stráň,0.3,PPO_seed3,0.2,7,189,3344,17.69,223,8.53
Herlianska - Zelená Stráň,0.3,PPO_seed3,0.2,8,189,3230,17.09,147,1.22
Herlianska - Zelená Stráň,0.3,PPO_seed3,0.2,9,189,3937,20.83,266,1.76
Herlianska - Zelená Stráň,0.5,PPO_seed3,0.2,0,189,3515,18.6,205,0.62
Herlianska - Zelená Stráň,0.5,PPO_seed3,0.2,1,189,3806,20.14,276,-4.65
Herlianska - Zelená Stráň,0.5,PPO_seed3,0.2,2,189,2866,15.16,176,6.76
Herlianska - Zelená Stráň,0.5,PPO_seed3,0.2,3,189,3189,16.87,196,3.45
Herlianska - Zelená Stráň,0.5,PPO_seed3,0.2,4,189,3795,20.08,210,-9.72
Herlianska - Zelená Stráň,0.5,PPO_seed3,0.2,5,189,3166,16.75,245,12.3
Herlianska - Zelená Stráň,0.5,PPO_seed3,0.2,6,189,2795,14.79,216,10.88
Herlianska - Zelená Stráň,0.5,PPO_seed3,0.2,7,189,2915,15.42,192,5.75
Herlianska - Zelená Stráň,0.5,PPO_seed3,0.2,8,189,3551,18.79,269,5.26
Herlianska - Zelená Stráň,0.5,PPO_seed3,0.2,9,189,5318,28.14,411,-27.01
Herlianska - Zelená Stráň,0.8,PPO_seed3,0.2,0,189,3309,17.51,235,4.37
Herlianska - Zelená Stráň,0.8,PPO_seed3,0.2,1,189,3474,18.38,307,3.58
Herlianska - Zelená Stráň,0.8,PPO_seed3,0.2,2,189,3222,17.05,231,3.4
Herlianska - Zelená Stráň,0.8,PPO_seed3,0.2,3,189,6385,33.78,574,0.7
