intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.2,0,0,0,0,0,0.0
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.2,0,265,1010,3.81,39,72.17
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.2,1,265,1297,4.89,39,58.72
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.2,2,265,1308,4.94,44,54.21
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.2,3,265,1177,4.44,43,65.6
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.2,4,265,1294,4.88,45,52.05
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.2,5,265,1242,4.69,46,55.09
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.2,6,265,1146,4.32,40,63.9
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.2,7,265,1278,4.82,36,57.29
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.2,8,265,1162,4.38,28,62.71
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.2,9,265,1447,5.46,45,44.4
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.2,0,265,1233,4.65,43,50.52
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.2,1,265,1272,4.8,45,59.49
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.2,2,265,1264,4.77,36,56.36
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.2,3,265,1281,4.83,39,51.82
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.2,4,265,1203,4.54,45,64.03
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.2,5,265,1094,4.13,48,69.94
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.2,6,265,1251,4.72,45,56.91
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.2,7,265,1221,4.61,39,61.46
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.2,8,265,1317,4.97,49,57.22
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.2,9,265,1225,4.62,57,61.72
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.2,0,265,1184,4.47,43,57.82
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.2,1,265,1193,4.5,38,62.43
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.2,2,265,1166,4.4,41,57.79
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.2,3,265,1194,4.51,37,65.12
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.2,4,265,1229,4.64,41,54.83
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.2,5,265,1267,4.78,41,49.73
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.2,6,265,1303,4.92,43,50.97
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.2,7,265,1255,4.74,52,57.61
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.2,8,265,1367,5.16,51,54.61
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.2,9,265,1053,3.97,28,70.19
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.6,0,704,13168,18.7,122,70.9
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.6,1,651,15543,23.88,110,53.82
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.6,2,715,14897,20.83,122,73.4
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.6,3,706,14861,21.05,104,82.37
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.6,4,701,12645,18.04,124,86.17
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.6,5,641,15001,23.4,120,52.2
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.6,6,703,12423,17.67,115,86.88
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.6,7,745,13673,18.35,127,63.96
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.6,8,703,13553,19.28,142,65.38
LuST - -3976 (Luxembourg),0.3,PPO_seed4,0.6,9,680,15367,22.6,107,59.1
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.6,0,650,16011,24.63,120,17.39
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.6,1,727,14606,20.09,119,88.0
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.6,2,688,13101,19.04,125,61.42
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.6,3,693,14547,20.99,128,75.11
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.6,4,699,14487,20.73,113,74.64
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.6,5,694,13812,19.9,120,56.0
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.6,6,701,12884,18.38,116,73.53
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.6,7,715,12529,17.52,119,90.86
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.6,8,719,12866,17.89,118,66.53
LuST - -3976 (Luxembourg),0.5,PPO_seed4,0.6,9,683,15250,22.33,114,54.44
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.6,0,718,13082,18.22,108,100.77
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.6,1,709,14184,20.01,115,84.63
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.6,2,734,14634,19.94,104,82.49
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.6,3,715,14581,20.39,91,77.88
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.6,4,745,13242,17.77,110,51.54
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.6,5,653,15714,24.06,119,32.87
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.6,6,656,14994,22.86,115,56.13
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.6,7,683,15321,22.43,122,65.06
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.6,8,778,12676,16.29,182,30.94
LuST - -3976 (Luxembourg),0.8,PPO_seed4,0.6,9,720,12309,17.1,126,123.45
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.0,0,955,19709,20.64,124,37.27
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.0,1,957,19741,20.63,142,30.96
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.0,2,943,21067,22.34,196,-48.72
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.0,3,932,20971,22.5,132,-14.68
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.0,4,940,19828,21.09,135,47.72
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.0,5,965,18807,19.49,150,77.13
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.0,6,944,19779,20.95,135,18.31
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.0,7,968,19813,20.47,141,25.52
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.0,8,983,18420,18.74,128,68.88
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.0,9,953,21656,22.72,161,-66.67
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.0,0,1005,17418,17.33,124,77.05
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.0,1,965,19319,20.02,160,47.92
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.0,2,934,19913,21.32,140,44.86
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.0,3,984,18793,19.1,129,52.69
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.0,4,935,20023,21.41,140,10.05
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.0,5,941,18980,20.17,137,55.87
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.0,6,932,20432,21.92,144,10.31
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.0,7,997,18885,18.94,130,64.84
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.0,8,955,19094,19.99,145,36.86
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.0,9,958,20383,21.28,147,-9.64
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.0,0,967,20337,21.03,136,7.57
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.0,1,989,20901,21.13,158,-42.15
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.0,2,973,20264,20.83,138,12.11
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.0,3,942,20655,21.93,139,-0.22
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.0,4,1028,18993,18.48,133,20.36
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.0,5,1028,19306,18.78,132,7.31
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.0,6,961,20148,20.97,132,-14.42
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.0,7,944,19260,20.4,137,32.33
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.0,8,964,19536,20.27,145,37.23
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.0,9,939,19909,21.2,130,26.49
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.4,0,1245,27943,22.44,199,-106.69
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.4,1,1272,26869,21.12,205,-31.74
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.4,2,1261,27444,21.76,181,-55.8
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.4,3,1237,28365,22.93,211,-90.94
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.4,4,1255,27130,21.62,187,-54.53
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.4,5,1238,26027,21.02,155,3.24
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.4,6,1273,25100,19.72,139,73.22
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.4,7,1271,26179,20.6,202,-60.16
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.4,8,1265,26999,21.34,191,-92.94
LuST - -3976 (Luxembourg),0.3,PPO_seed4,1.4,9,1264,27655,21.88,200,-62.92
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.4,0,1289,26883,20.86,199,-90.03
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.4,1,1293,25297,19.56,202,-28.54
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.4,2,1293,27439,21.22,204,-88.19
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.4,3,1255,28676,22.85,205,-108.1
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.4,4,1270,26134,20.58,184,-28.32
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.4,5,1253,28070,22.4,200,-82.28
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.4,6,1234,28523,23.11,212,-129.8
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.4,7,1270,27661,21.78,206,-78.1
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.4,8,1265,27493,21.73,196,-57.27
LuST - -3976 (Luxembourg),0.5,PPO_seed4,1.4,9,1240,26619,21.47,166,31.18
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.4,0,1257,28218,22.45,201,-74.28
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.4,1,1257,26117,20.78,155,11.26
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.4,2,1261,27171,21.55,202,-58.52
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.4,3,1249,25752,20.62,198,-35.52
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.4,4,1275,28454,22.32,191,-136.02
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.4,5,1280,27597,21.56,200,-116.33
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.4,6,1241,27006,21.76,181,-12.74
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.4,7,1237,23781,19.22,162,70.39
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.4,8,1267,29080,22.95,209,-156.23
LuST - -3976 (Luxembourg),0.8,PPO_seed4,1.4,9,1279,28041,21.92,211,-85.99
