intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Monaco - 134872 (MoST),0.3,PPO_seed5,0.2,0,127,1269,9.99,50,26.96
Monaco - 134872 (MoST),0.3,PPO_seed5,0.2,1,127,1194,9.4,49,23.15
Monaco - 134872 (MoST),0.3,PPO_seed5,0.2,2,127,960,7.56,36,25.55
Monaco - 134872 (MoST),0.3,PPO_seed5,0.2,3,127,1258,9.91,78,27.76
Monaco - 134872 (MoST),0.3,PPO_seed5,0.2,4,127,1036,8.16,53,28.83
Monaco - 134872 (MoST),0.3,PPO_seed5,0.2,5,127,1180,9.29,45,20.77
Monaco - 134872 (MoST),0.3,PPO_seed5,0.2,6,127,1153,9.08,75,30.0
Monaco - 134872 (MoST),0.3,PPO_seed5,0.2,7,127,1006,7.92,44,23.51
Monaco - 134872 (MoST),0.3,PPO_seed5,0.2,8,127,1113,8.76,53,21.03
Monaco - 134872 (MoST),0.3,PPO_seed5,0.2,9,127,1414,11.13,82,25.33
Monaco - 134872 (MoST),0.5,PPO_seed5,0.2,0,127,1086,8.55,38,24.33
Monaco - 134872 (MoST),0.5,PPO_seed5,0.2,1,127,881,6.94,28,28.07
Monaco - 134872 (MoST),0.5,PPO_seed5,0.2,2,127,1062,8.36,32,27.01
Monaco - 134872 (MoST),0.5,PPO_seed5,0.2,3,127,1421,11.19,64,21.42
Monaco - 134872 (MoST),0.5,PPO_seed5,0.2,4,127,1204,9.48,48,25.78
Monaco - 134872 (MoST),0.5,PPO_seed5,0.2,5,127,1382,10.88,56,21.36
Monaco - 134872 (MoST),0.5,PPO_seed5,0.2,6,127,1326,10.44,62,23.83
Monaco - 134872 (MoST),0.5,PPO_seed5,0.2,7,127,1328,10.46,52,23.02
Monaco - 134872 (MoST),0.5,PPO_seed5,0.2,8,127,756,5.95,31,24.44
Monaco - 134872 (MoST),0.5,PPO_seed5,0.2,9,127,940,7.4,53,29.07
Monaco - 134872 (MoST),0.8,PPO_seed5,0.2,0,127,898,7.07,49,28.53
Monaco - 134872 (MoST),0.8,PPO_seed5,0.2,1,127,1162,9.15,52,25.46
Monaco - 134872 (MoST),0.8,PPO_seed5,0.2,2,127,773,6.09,30,25.48
Monaco - 134872 (MoST),0.8,PPO_seed5,0.2,3,127,1332,10.49,48,25.75
Monaco - 134872 (MoST),0.8,PPO_seed5,0.2,4,127,789,6.21,37,29.18
Monaco - 134872 (MoST),0.8,PPO_seed5,0.2,5,127,918,7.23,46,22.02
Monaco - 134872 (MoST),0.8,PPO_seed5,0.2,6,127,975,7.68,31,29.6
Monaco - 134872 (MoST),0.8,PPO_seed5,0.2,7,127,1073,8.45,65,25.38
Monaco - 134872 (MoST),0.8,PPO_seed5,0.2,8,127,1093,8.61,71,24.72
Monaco - 134872 (MoST),0.8,PPO_seed5,0.2,9,127,1054,8.3,57,33.29
Monaco - 134872 (MoST),0.3,PPO_seed5,0.6,0,241,59807,248.16,1776,-2379.14
Monaco - 134872 (MoST),0.3,PPO_seed5,0.6,1,342,42929,125.52,793,-111.67
Monaco - 134872 (MoST),0.3,PPO_seed5,0.6,2,353,44339,125.61,623,-166.41
Monaco - 134872 (MoST),0.3,PPO_seed5,0.6,3,242,57298,236.77,1707,-2253.39
Monaco - 134872 (MoST),0.3,PPO_seed5,0.6,4,356,46389,130.31,476,-139.47
Monaco - 134872 (MoST),0.3,PPO_seed5,0.6,5,269,52001,193.31,1572,-1837.49
Monaco - 134872 (MoST),0.3,PPO_seed5,0.6,6,287,55972,195.02,1127,-1556.21
Monaco - 134872 (MoST),0.3,PPO_seed5,0.6,7,218,63460,291.1,1892,-2590.56
Monaco - 134872 (MoST),0.3,PPO_seed5,0.6,8,225,59581,264.8,1792,-2477.21
Monaco - 134872 (MoST),0.3,PPO_seed5,0.6,9,265,53862,203.25,1448,-1940.13
Monaco - 134872 (MoST),0.5,PPO_seed5,0.6,0,287,52754,183.81,1500,-1647.26
Monaco - 134872 (MoST),0.5,PPO_seed5,0.6,1,213,66755,313.4,1975,-2718.59
Monaco - 134872 (MoST),0.5,PPO_seed5,0.6,2,355,41369,116.53,581,-111.3
Monaco - 134872 (MoST),0.5,PPO_seed5,0.6,3,324,45940,141.79,1306,-1096.33
Monaco - 134872 (MoST),0.5,PPO_seed5,0.6,4,343,38626,112.61,766,-127.95
Monaco - 134872 (MoST),0.5,PPO_seed5,0.6,5,222,57666,259.76,1861,-2458.18
Monaco - 134872 (MoST),0.5,PPO_seed5,0.6,6,337,41839,124.15,814,-69.66
Monaco - 134872 (MoST),0.5,PPO_seed5,0.6,7,359,48928,136.29,414,-136.31
Monaco - 134872 (MoST),0.5,PPO_seed5,0.6,8,355,48075,135.42,484,-137.31
Monaco - 134872 (MoST),0.5,PPO_seed5,0.6,9,334,45297,135.62,885,-911.44
Monaco - 134872 (MoST),0.8,PPO_seed5,0.6,0,210,64926,309.17,1982,-2725.37
Monaco - 134872 (MoST),0.8,PPO_seed5,0.6,1,361,50623,140.23,489,-183.45
Monaco - 134872 (MoST),0.8,PPO_seed5,0.6,2,357,50106,140.35,520,-160.7
Monaco - 134872 (MoST),0.8,PPO_seed5,0.6,3,247,59023,238.96,1668,-2298.65
Monaco - 134872 (MoST),0.8,PPO_seed5,0.6,4,237,57606,243.06,1644,-2278.79
Monaco - 134872 (MoST),0.8,PPO_seed5,0.6,5,235,61172,260.31,1796,-2367.92
Monaco - 134872 (MoST),0.8,PPO_seed5,0.6,6,353,48887,138.49,610,-152.94
Monaco - 134872 (MoST),0.8,PPO_seed5,0.6,7,225,61135,271.71,1852,-2529.93
Monaco - 134872 (MoST),0.8,PPO_seed5,0.6,8,328,47032,143.39,1184,-915.61
Monaco - 134872 (MoST),0.8,PPO_seed5,0.6,9,282,55542,196.96,1453,-1761.7
Monaco - 134872 (MoST),0.3,PPO_seed5,1.0,0,402,58604,145.78,565,-175.35
Monaco - 134872 (MoST),0.3,PPO_seed5,1.0,1,328,68293,208.21,1980,-2707.98
Monaco - 134872 (MoST),0.3,PPO_seed5,1.0,2,408,58489,143.36,646,-233.13
Monaco - 134872 (MoST),0.3,PPO_seed5,1.0,3,411,58609,142.6,484,-209.94
Monaco - 134872 (MoST),0.3,PPO_seed5,1.0,4,335,67034,200.1,1928,-2612.82
Monaco - 134872 (MoST),0.3,PPO_seed5,1.0,5,326,68766,210.94,1971,-2715.29
Monaco - 134872 (MoST),0.3,PPO_seed5,1.0,6,418,59738,142.91,400,-230.38
Monaco - 134872 (MoST),0.3,PPO_seed5,1.0,7,359,69324,193.1,1762,-2421.75
Monaco - 134872 (MoST),0.3,PPO_seed5,1.0,8,393,59125,150.45,595,-205.49
Monaco - 134872 (MoST),0.3,PPO_seed5,1.0,9,337,68907,204.47,1941,-2662.95
Monaco - 134872 (MoST),0.5,PPO_seed5,1.0,0,413,58997,142.85,455,-214.39
Monaco - 134872 (MoST),0.5,PPO_seed5,1.0,1,326,65895,202.13,1978,-2724.74
Monaco - 134872 (MoST),0.5,PPO_seed5,1.0,2,358,66655,186.19,1811,-2291.83
Monaco - 134872 (MoST),0.5,PPO_seed5,1.0,3,326,69353,212.74,1980,-2749.63
Monaco - 134872 (MoST),0.5,PPO_seed5,1.0,4,406,57726,142.18,445,-219.63
Monaco - 134872 (MoST),0.5,PPO_seed5,1.0,5,424,59550,140.45,384,-263.15
Monaco - 134872 (MoST),0.5,PPO_seed5,1.0,6,339,67846,200.14,1944,-2636.62
Monaco - 134872 (MoST),0.5,PPO_seed5,1.0,7,416,58474,140.56,392,-248.77
Monaco - 134872 (MoST),0.5,PPO_seed5,1.0,8,338,69198,204.73,1973,-2693.9
Monaco - 134872 (MoST),0.5,PPO_seed5,1.0,9,339,67696,199.69,1924,-2608.86
Monaco - 134872 (MoST),0.8,PPO_seed5,1.0,0,362,67119,185.41,1831,-2377.99
Monaco - 134872 (MoST),0.8,PPO_seed5,1.0,1,330,68033,206.16,1960,-2685.89
Monaco - 134872 (MoST),0.8,PPO_seed5,1.0,2,404,56299,139.35,520,-159.24
Monaco - 134872 (MoST),0.8,PPO_seed5,1.0,3,416,59841,143.85,501,-247.26
Monaco - 134872 (MoST),0.8,PPO_seed5,1.0,4,373,66073,177.14,1788,-2240.3
Monaco - 134872 (MoST),0.8,PPO_seed5,1.0,5,403,58046,144.03,465,-173.54
Monaco - 134872 (MoST),0.8,PPO_seed5,1.0,6,398,58533,147.07,477,-226.65
Monaco - 134872 (MoST),0.8,PPO_seed5,1.0,7,368,66375,180.37,1799,-2285.68
Monaco - 134872 (MoST),0.8,PPO_seed5,1.0,8,387,65086,168.18,1671,-1872.27
Monaco - 134872 (MoST),0.8,PPO_seed5,1.0,9,419,58717,140.14,411,-230.91
