intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Jantárova - Palackého,0.3,PPO_seed6,0.2,0,170,5856,34.45,157,-9.4
Jantárova - Palackého,0.3,PPO_seed6,0.2,1,170,4214,24.79,93,5.62
Jantárova - Palackého,0.3,PPO_seed6,0.2,2,170,5169,30.41,116,4.78
Jantárova - Palackého,0.3,PPO_seed6,0.2,3,170,5054,29.73,131,5.52
Jantárova - Palackého,0.3,PPO_seed6,0.2,4,170,4907,28.86,166,-1.55
Jantárova - Palackého,0.3,PPO_seed6,0.2,5,170,5282,31.07,178,-3.32
Jantárova - Palackého,0.3,PPO_seed6,0.2,6,170,5013,29.49,119,6.84
Jantárova - Palackého,0.3,PPO_seed6,0.2,7,170,5406,31.8,145,1.9
Jantárova - Palackého,0.3,PPO_seed6,0.2,8,170,6019,35.41,125,-14.14
Jantárova - Palackého,0.3,PPO_seed6,0.2,9,170,5161,30.36,138,6.4
Jantárova - Palackého,0.5,PPO_seed6,0.2,0,170,5534,32.55,135,-2.75
Jantárova - Palackého,0.5,PPO_seed6,0.2,1,170,4734,27.85,160,6.24
Jantárova - Palackého,0.5,PPO_seed6,0.2,2,170,5678,33.4,150,-9.46
Jantárova - Palackého,0.5,PPO_seed6,0.2,3,170,4221,24.83,125,3.69
Jantárova - Palackého,0.5,PPO_seed6,0.2,4,170,6034,35.49,150,-17.3
Jantárova - Palackého,0.5,PPO_seed6,0.2,5,170,5373,31.61,155,6.43
Jantárova - Palackého,0.5,PPO_seed6,0.2,6,170,4287,25.22,113,10.27
Jantárova - Palackého,0.5,PPO_seed6,0.2,7,170,5152,30.31,116,8.41
Jantárova - Palackého,0.5,PPO_seed6,0.2,8,170,6266,36.86,186,-0.03
Jantárova - Palackého,0.5,PPO_seed6,0.2,9,170,4902,28.84,127,1.05
Jantárova - Palackého,0.8,PPO_seed6,0.2,0,170,4849,28.52,123,5.11
Jantárova - Palackého,0.8,PPO_seed6,0.2,1,170,4562,26.84,129,3.6
Jantárova - Palackého,0.8,PPO_seed6,0.2,2,170,4958,29.16,103,6.38
Jantárova - Palackého,0.8,PPO_seed6,0.2,3,170,4631,27.24,118,6.61
Jantárova - Palackého,0.8,PPO_seed6,0.2,4,170,4850,28.53,121,1.39
Jantárova - Palackého,0.8,PPO_seed6,0.2,5,170,4962,29.19,170,10.4
Jantárova - Palackého,0.8,PPO_seed6,0.2,6,170,4917,28.92,121,-12.1
Jantárova - Palackého,0.8,PPO_seed6,0.2,7,170,5056,29.74,125,-0.53
Jantárova - Palackého,0.8,PPO_seed6,0.2,8,170,5001,29.42,138,1.1
Jantárova - Palackého,0.8,PPO_seed6,0.2,9,170,5879,34.58,155,-2.77
Jantárova - Palackého,0.3,PPO_seed6,0.6,0,536,19488,36.36,189,3.06
Jantárova - Palackého,0.3,PPO_seed6,0.6,1,536,18701,34.89,164,8.51
Jantárova - Palackého,0.3,PPO_seed6,0.6,2,536,17726,33.07,191,5.08
Jantárova - Palackého,0.3,PPO_seed6,0.6,3,536,18407,34.34,177,24.76
Jantárova - Palackého,0.3,PPO_seed6,0.6,4,536,15881,29.63,152,18.67
Jantárova - Palackého,0.3,PPO_seed6,0.6,5,536,20404,38.07,173,22.25
Jantárova - Palackého,0.3,PPO_seed6,0.6,6,536,17999,33.58,207,4.23
Jantárova - Palackého,0.3,PPO_seed6,0.6,7,536,17878,33.35,155,7.78
Jantárova - Palackého,0.3,PPO_seed6,0.6,8,536,18839,35.15,166,14.76
Jantárova - Palackého,0.3,PPO_seed6,0.6,9,536,17365,32.4,148,10.65
Jantárova - Palackého,0.5,PPO_seed6,0.6,0,536,18240,34.03,216,22.65
Jantárova - Palackého,0.5,PPO_seed6,0.6,1,536,17614,32.86,137,6.31
Jantárova - Palackého,0.5,PPO_seed6,0.6,2,536,17087,31.88,169,25.83
Jantárova - Palackého,0.5,PPO_seed6,0.6,3,536,18945,35.35,166,8.27
Jantárova - Palackého,0.5,PPO_seed6,0.6,4,536,16771,31.29,136,17.03
Jantárova - Palackého,0.5,PPO_seed6,0.6,5,536,18217,33.99,164,9.25
Jantárova - Palackého,0.5,PPO_seed6,0.6,6,536,18887,35.24,150,8.57
Jantárova - Palackého,0.5,PPO_seed6,0.6,7,536,18771,35.02,160,4.99
Jantárova - Palackého,0.5,PPO_seed6,0.6,8,536,20016,37.34,216,4.99
Jantárova - Palackého,0.5,PPO_seed6,0.6,9,536,21330,39.79,210,0.68
Jantárova - Palackého,0.8,PPO_seed6,0.6,0,536,18712,34.91,141,4.1
Jantárova - Palackého,0.8,PPO_seed6,0.6,1,536,18888,35.24,169,10.93
Jantárova - Palackého,0.8,PPO_seed6,0.6,2,536,20753,38.72,179,21.26
Jantárova - Palackého,0.8,PPO_seed6,0.6,3,536,16676,31.11,127,6.66
Jantárova - Palackého,0.8,PPO_seed6,0.6,4,536,17451,32.56,169,12.08
Jantárova - Palackého,0.8,PPO_seed6,0.6,5,536,17758,33.13,144,-0.64
Jantárova - Palackého,0.8,PPO_seed6,0.6,6,536,18182,33.92,150,7.71
Jantárova - Palackého,0.8,PPO_seed6,0.6,7,536,16818,31.38,145,18.68
Jantárova - Palackého,0.8,PPO_seed6,0.6,8,536,17170,32.03,151,13.78
Jantárova - Palackého,0.8,PPO_seed6,0.6,9,536,17781,33.17,160,3.4
Jantárova - Palackého,0.3,PPO_seed6,1.0,0,915,47331,51.73,282,46.15
Jantárova - Palackého,0.3,PPO_seed6,1.0,1,915,43471,47.51,198,23.61
Jantárova - Palackého,0.3,PPO_seed6,1.0,2,915,41219,45.05,190,34.9
Jantárova - Palackého,0.3,PPO_seed6,1.0,3,915,41957,45.85,226,-9.3
Jantárova - Palackého,0.3,PPO_seed6,1.0,4,915,41918,45.81,247,9.86
Jantárova - Palackého,0.3,PPO_seed6,1.0,5,915,45947,50.22,257,45.17
Jantárova - Palackého,0.3,PPO_seed6,1.0,6,915,41916,45.81,229,22.75
Jantárova - Palackého,0.3,PPO_seed6,1.0,7,915,39835,43.54,242,-5.64
Jantárova - Palackého,0.3,PPO_seed6,1.0,8,915,43693,47.75,240,5.38
Jantárova - Palackého,0.3,PPO_seed6,1.0,9,915,43832,47.9,188,0.84
Jantárova - Palackého,0.5,PPO_seed6,1.0,0,915,52602,57.49,367,37.61
Jantárova - Palackého,0.5,PPO_seed6,1.0,1,915,41074,44.89,203,50.39
Jantárova - Palackého,0.5,PPO_seed6,1.0,2,915,45154,49.35,215,45.02
Jantárova - Palackého,0.5,PPO_seed6,1.0,3,915,38455,42.03,181,18.68
Jantárova - Palackého,0.5,PPO_seed6,1.0,4,915,39145,42.78,175,-6.52
Jantárova - Palackého,0.5,PPO_seed6,1.0,5,915,40660,44.44,207,29.64
Jantárova - Palackého,0.5,PPO_seed6,1.0,6,915,37205,40.66,163,-20.22
Jantárova - Palackého,0.5,PPO_seed6,1.0,7,915,37505,40.99,192,28.05
Jantárova - Palackého,0.5,PPO_seed6,1.0,8,915,47511,51.92,203,41.24
Jantárova - Palackého,0.5,PPO_seed6,1.0,9,915,39615,43.3,196,40.12
Jantárova - Palackého,0.8,PPO_seed6,1.0,0,915,40828,44.62,205,14.31
Jantárova - Palackého,0.8,PPO_seed6,1.0,1,915,53220,58.16,336,39.78
Jantárova - Palackého,0.8,PPO_seed6,1.0,2,915,45431,49.65,214,38.94
Jantárova - Palackého,0.8,PPO_seed6,1.0,3,915,44079,48.17,217,50.95
Jantárova - Palackého,0.8,PPO_seed6,1.0,4,915,43512,47.55,214,33.29
Jantárova - Palackého,0.8,PPO_seed6,1.0,5,915,39552,43.23,224,27.56
Jantárova - Palackého,0.8,PPO_seed6,1.0,6,915,43959,48.04,277,31.75
Jantárova - Palackého,0.8,PPO_seed6,1.0,7,915,44060,48.15,201,27.73
Jantárova - Palackého,0.8,PPO_seed6,1.0,8,915,41095,44.91,210,25.95
Jantárova - Palackého,0.8,PPO_seed6,1.0,9,915,39468,43.13,218,49.44
Jantárova - Palackého,0.3,PPO_seed6,1.4,0,1278,100913,78.96,317,8.1
Jantárova - Palackého,0.3,PPO_seed6,1.4,1,1278,90962,71.18,256,70.96
Jantárova - Palackého,0.3,PPO_seed6,1.4,2,1278,87945,68.81,290,43.16
Jantárova - Palackého,0.3,PPO_seed6,1.4,3,1278,77655,60.76,257,78.52
Jantárova - Palackého,0.3,PPO_seed6,1.4,4,1278,76550,59.9,231,65.65
Jantárova - Palackého,0.3,PPO_seed6,1.4,5,1278,96126,75.22,302,74.49
Jantárova - Palackého,0.3,PPO_seed6,1.4,6,1278,76283,59.69,292,93.34
Jantárova - Palackého,0.3,PPO_seed6,1.4,7,1278,68914,53.92,256,86.92
Jantárova - Palackého,0.3,PPO_seed6,1.4,8,1278,71155,55.68,243,40.98
Jantárova - Palackého,0.3,PPO_seed6,1.4,9,1278,86997,68.07,234,31.94
Jantárova - Palackého,0.5,PPO_seed6,1.4,0,1278,82252,64.36,325,82.35
Jantárova - Palackého,0.5,PPO_seed6,1.4,1,1278,93067,72.82,277,27.07
Jantárova - Palackého,0.5,PPO_seed6,1.4,2,1278,83862,65.62,241,48.34
Jantárova - Palackého,0.5,PPO_seed6,1.4,3,1278,86311,67.54,280,39.78
Jantárova - Palackého,0.5,PPO_seed6,1.4,4,1278,84075,65.79,263,88.86
Jantárova - Palackého,0.5,PPO_seed6,1.4,5,1278,84485,66.11,238,63.81
Jantárova - Palackého,0.5,PPO_seed6,1.4,6,1278,78565,61.47,255,64.05
Jantárova - Palackého,0.5,PPO_seed6,1.4,7,1278,83348,65.22,334,59.32
Jantárova - Palackého,0.5,PPO_seed6,1.4,8,1278,79326,62.07,273,84.16
Jantárova - Palackého,0.5,PPO_seed6,1.4,9,1278,82664,64.68,257,73.05
Jantárova - Palackého,0.8,PPO_seed6,1.4,0,1278,80547,63.03,297,80.97
Jantárova - Palackého,0.8,PPO_seed6,1.4,1,1278,67612,52.9,210,67.55
Jantárova - Palackého,0.8,PPO_seed6,1.4,2,1278,95654,74.85,370,52.94
Jantárova - Palackého,0.8,PPO_seed6,1.4,3,1278,89648,70.15,306,58.24
Jantárova - Palackého,0.8,PPO_seed6,1.4,4,1278,74143,58.01,278,76.04
Jantárova - Palackého,0.8,PPO_seed6,1.4,5,1278,84317,65.98,379,37.59
Jantárova - Palackého,0.8,PPO_seed6,1.4,6,1278,88164,68.99,254,65.33
Jantárova - Palackého,0.8,PPO_seed6,1.4,7,1278,87892,68.77,362,48.14
Jantárova - Palackého,0.8,PPO_seed6,1.4,8,1278,82183,64.31,261,108.42
Jantárova - Palackého,0.8,PPO_seed6,1.4,9,1278,75990,59.46,210,40.73
