intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Herlianska - Zelená Stráň,0.3,MaxPressure,1.0,0,962,53376,55.48,952,-300.53
Herlianska - Zelená Stráň,0.3,MaxPressure,1.0,1,969,51931,53.59,720,-331.86
Herlianska - Zelená Stráň,0.3,MaxPressure,1.0,2,983,49644,50.5,686,-255.21
Herlianska - Zelená Stráň,0.3,MaxPressure,1.0,3,975,50257,51.55,796,-244.21
Herlianska - Zelená Stráň,0.3,MaxPressure,1.0,4,984,52101,52.95,712,-305.77
Herlianska - Zelená Stráň,0.3,MaxPressure,1.0,5,989,54260,54.86,779,-305.99
Herlianska - Zelená Stráň,0.3,MaxPressure,1.0,6,990,52568,53.1,798,-301.31
Herlianska - Zelená Stráň,0.3,MaxPressure,1.0,7,991,52757,53.24,782,-242.31
Herlianska - Zelená Stráň,0.3,MaxPressure,1.0,8,992,53814,54.25,669,-290.03
Herlianska - Zelená Stráň,0.3,MaxPressure,1.0,9,970,51869,53.47,804,-265.76
Herlianska - Zelená Stráň,0.5,MaxPressure,1.0,0,995,51946,52.21,518,-279.98
Herlianska - Zelená Stráň,0.5,MaxPressure,1.0,1,991,49726,50.18,789,-261.27
Herlianska - Zelená Stráň,0.5,MaxPressure,1.0,2,984,52059,52.91,775,-292.36
Herlianska - Zelená Stráň,0.5,MaxPressure,1.0,3,981,54795,55.86,1038,-310.5
Herlianska - Zelená Stráň,0.5,MaxPressure,1.0,4,978,57216,58.5,751,-392.18
Herlianska - Zelená Stráň,0.5,MaxPressure,1.0,5,956,51621,54.0,623,-322.9
Herlianska - Zelená Stráň,0.5,MaxPressure,1.0,6,972,51359,52.84,567,-292.64
Herlianska - Zelená Stráň,0.5,MaxPressure,1.0,7,990,52554,53.08,638,-298.97
Herlianska - Zelená Stráň,0.5,MaxPressure,1.0,8,960,46875,48.83,618,-300.54
Herlianska - Zelená Stráň,0.5,MaxPressure,1.0,9,993,55075,55.46,652,-318.29
Herlianska - Zelená Stráň,0.8,MaxPressure,1.0,0,977,54221,55.5,835,-354.15
Herlianska - Zelená Stráň,0.8,MaxPressure,1.0,1,986,51098,51.82,710,-299.7
Herlianska - Zelená Stráň,0.8,MaxPressure,1.0,2,996,48662,48.86,593,-233.21
Herlianska - Zelená Stráň,0.8,MaxPressure,1.0,3,987,50910,51.58,675,-320.3
Herlianska - Zelená Stráň,0.8,MaxPressure,1.0,4,979,50827,51.92,794,-281.94
Herlianska - Zelená Stráň,0.8,MaxPressure,1.0,5,993,49561,49.91,661,-266.56
Herlianska - Zelená Stráň,0.8,MaxPressure,1.0,6,982,52624,53.59,666,-310.15
Herlianska - Zelená Stráň,0.8,MaxPressure,1.0,7,985,46071,46.77,557,-248.41
Herlianska - Zelená Stráň,0.8,MaxPressure,1.0,8,970,51518,53.11,603,-297.67
Herlianska - Zelená Stráň,0.8,MaxPressure,1.0,9,996,54183,54.4,1064,-349.2
