intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Toryská - Trieda SNP,0.3,PPO_seed9,0.2,0,162,10626,65.59,1837,-254.1
Toryská - Trieda SNP,0.3,PPO_seed9,0.2,1,162,8951,55.25,1509,-118.84
Toryská - Trieda SNP,0.3,PPO_seed9,0.2,2,162,7709,47.59,1474,-100.81
Toryská - Trieda SNP,0.3,PPO_seed9,0.2,3,162,10411,64.27,1799,-129.09
Toryská - Trieda SNP,0.3,PPO_seed9,0.2,4,162,9028,55.73,1873,-147.89
Toryská - Trieda SNP,0.3,PPO_seed9,0.2,5,162,9677,59.73,1637,-180.25
Toryská - Trieda SNP,0.3,PPO_seed9,0.2,6,162,12293,75.88,1622,-229.2
Toryská - Trieda SNP,0.3,PPO_seed9,0.2,7,162,9698,59.86,1952,-292.65
Toryská - Trieda SNP,0.3,PPO_seed9,0.2,8,162,10291,63.52,1638,-143.33
Toryská - Trieda SNP,0.3,PPO_seed9,0.2,9,162,11179,69.01,1306,-233.4
Toryská - Trieda SNP,0.5,PPO_seed9,0.2,0,162,11332,69.95,1983,-314.48
Toryská - Trieda SNP,0.5,PPO_seed9,0.2,1,162,8968,55.36,774,-120.13
Toryská - Trieda SNP,0.5,PPO_seed9,0.2,2,162,11757,72.57,1910,-277.67
Toryská - Trieda SNP,0.5,PPO_seed9,0.2,3,162,13171,81.3,1834,-353.56
Toryská - Trieda SNP,0.5,PPO_seed9,0.2,4,162,9803,60.51,1869,-168.22
Toryská - Trieda SNP,0.5,PPO_seed9,0.2,5,162,12264,75.7,1416,-226.55
Toryská - Trieda SNP,0.5,PPO_seed9,0.2,6,162,9294,57.37,1979,-161.02
Toryská - Trieda SNP,0.5,PPO_seed9,0.2,7,162,10916,67.38,1358,-231.37
Toryská - Trieda SNP,0.5,PPO_seed9,0.2,8,162,9426,58.19,682,-161.3
Toryská - Trieda SNP,0.5,PPO_seed9,0.2,9,162,13976,86.27,1805,-287.49
Toryská - Trieda SNP,0.8,PPO_seed9,0.2,0,162,10466,64.6,1840,-173.7
Toryská - Trieda SNP,0.8,PPO_seed9,0.2,1,162,10823,66.81,1587,-224.02
Toryská - Trieda SNP,0.8,PPO_seed9,0.2,2,162,9255,57.13,1654,-169.94
Toryská - Trieda SNP,0.8,PPO_seed9,0.2,3,162,9282,57.3,1186,-135.89
Toryská - Trieda SNP,0.8,PPO_seed9,0.2,4,162,12036,74.3,1579,-292.05
Toryská - Trieda SNP,0.8,PPO_seed9,0.2,5,162,10115,62.44,767,-203.37
Toryská - Trieda SNP,0.8,PPO_seed9,0.2,6,162,10498,64.8,1642,-148.07
Toryská - Trieda SNP,0.8,PPO_seed9,0.2,7,162,12730,78.58,1656,-211.77
Toryská - Trieda SNP,0.8,PPO_seed9,0.2,8,162,12059,74.44,1716,-199.98
Toryská - Trieda SNP,0.8,PPO_seed9,0.2,9,162,10115,62.44,1747,-124.37
Toryská - Trieda SNP,0.3,PPO_seed9,0.6,0,488,53623,109.88,1898,-330.01
Toryská - Trieda SNP,0.3,PPO_seed9,0.6,1,495,45875,92.68,1902,-576.3
Toryská - Trieda SNP,0.3,PPO_seed9,0.6,2,495,46420,93.78,1825,-401.87
Toryská - Trieda SNP,0.3,PPO_seed9,0.6,3,485,56810,117.13,1863,-381.2
Toryská - Trieda SNP,0.3,PPO_seed9,0.6,4,483,77567,160.59,1932,-364.85
Toryská - Trieda SNP,0.3,PPO_seed9,0.6,5,480,63225,131.72,1945,-255.57
Toryská - Trieda SNP,0.3,PPO_seed9,0.6,6,477,60045,125.88,1742,-260.38
Toryská - Trieda SNP,0.3,PPO_seed9,0.6,7,495,64387,130.07,1908,-325.31
Toryská - Trieda SNP,0.3,PPO_seed9,0.6,8,495,55032,111.18,1702,-315.67
Toryská - Trieda SNP,0.3,PPO_seed9,0.6,9,491,60531,123.28,1838,-251.48
Toryská - Trieda SNP,0.5,PPO_seed9,0.6,0,485,56431,116.35,1841,-305.7
Toryská - Trieda SNP,0.5,PPO_seed9,0.6,1,495,50332,101.68,1977,-319.7
Toryská - Trieda SNP,0.5,PPO_seed9,0.6,2,493,61359,124.46,1795,-487.48
Toryská - Trieda SNP,0.5,PPO_seed9,0.6,3,481,66362,137.97,1989,-419.26
Toryská - Trieda SNP,0.5,PPO_seed9,0.6,4,495,46717,94.38,1687,-160.06
