intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
LuST - -3976 (Luxembourg),0.3,PPO_seed8,0.2,0,0,0,0,0,0.0
LuST - -3976 (Luxembourg),0.3,PPO_seed8,0.2,0,265,3333,12.58,101,-94.88
LuST - -3976 (Luxembourg),0.3,PPO_seed8,0.2,1,265,3487,13.16,125,-95.04
LuST - -3976 (Luxembourg),0.3,PPO_seed8,0.2,2,265,3466,13.08,129,-100.49
LuST - -3976 (Luxembourg),0.3,PPO_seed8,0.2,3,265,3600,13.58,124,-111.33
LuST - -3976 (Luxembourg),0.3,PPO_seed8,0.2,4,265,4665,17.6,61,-121.07
LuST - -3976 (Luxembourg),0.3,PPO_seed8,0.2,5,265,3139,11.85,100,-80.58
LuST - -3976 (Luxembourg),0.3,PPO_seed8,0.2,6,265,3322,12.54,103,-98.01
LuST - -3976 (Luxembourg),0.3,PPO_seed8,0.2,7,265,3005,11.34,101,-65.15
LuST - -3976 (Luxembourg),0.3,PPO_seed8,0.2,8,265,2873,10.84,96,-62.83
LuST - -3976 (Luxembourg),0.3,PPO_seed8,0.2,9,265,3614,13.64,101,-113.81
LuST - -3976 (Luxembourg),0.5,PPO_seed8,0.2,0,265,3617,13.65,103,-111.21
LuST - -3976 (Luxembourg),0.5,PPO_seed8,0.2,1,265,2968,11.2,94,-66.69
LuST - -3976 (Luxembourg),0.5,PPO_seed8,0.2,2,265,3131,11.82,128,-74.67
LuST - -3976 (Luxembourg),0.5,PPO_seed8,0.2,3,265,3516,13.27,101,-100.83
LuST - -3976 (Luxembourg),0.5,PPO_seed8,0.2,4,265,3388,12.78,130,-96.83
LuST - -3976 (Luxembourg),0.5,PPO_seed8,0.2,5,265,3854,14.54,103,-127.93
LuST - -3976 (Luxembourg),0.5,PPO_seed8,0.2,6,265,4852,18.31,63,-134.66
LuST - -3976 (Luxembourg),0.5,PPO_seed8,0.2,7,265,3626,13.68,113,-108.41
LuST - -3976 (Luxembourg),0.5,PPO_seed8,0.2,8,265,3792,14.31,130,-121.08
LuST - -3976 (Luxembourg),0.5,PPO_seed8,0.2,9,265,3088,11.65,130,-73.69
