intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Jantárova - Palackého,0.3,PPO_seed4,0.2,0,170,20317,119.51,782,-569.2
Jantárova - Palackého,0.3,PPO_seed4,0.2,1,170,6090,35.82,252,-3.66
Jantárova - Palackého,0.3,PPO_seed4,0.2,2,170,5215,30.68,224,1.32
Jantárova - Palackého,0.3,PPO_seed4,0.2,3,170,7631,44.89,421,-63.65
Jantárova - Palackého,0.3,PPO_seed4,0.2,4,170,15143,89.08,800,-367.08
Jantárova - Palackého,0.3,PPO_seed4,0.2,5,170,5842,34.36,248,0.27
Jantárova - Palackého,0.3,PPO_seed4,0.2,6,170,11679,68.7,555,-187.82
Jantárova - Palackého,0.3,PPO_seed4,0.2,7,170,23273,136.9,758,-798.87
Jantárova - Palackého,0.3,PPO_seed4,0.2,8,170,5166,30.39,173,-5.01
Jantárova - Palackého,0.3,PPO_seed4,0.2,9,170,5124,30.14,172,1.77
Jantárova - Palackého,0.5,PPO_seed4,0.2,0,170,7500,44.12,364,-101.88
Jantárova - Palackého,0.5,PPO_seed4,0.2,1,170,4046,23.8,135,8.95
Jantárova - Palackého,0.5,PPO_seed4,0.2,2,170,8643,50.84,494,-255.36
Jantárova - Palackého,0.5,PPO_seed4,0.2,3,170,20758,122.11,710,-697.78
Jantárova - Palackého,0.5,PPO_seed4,0.2,4,170,11296,66.45,520,-488.14
Jantárova - Palackého,0.5,PPO_seed4,0.2,5,170,4415,25.97,128,1.48
Jantárova - Palackého,0.5,PPO_seed4,0.2,6,170,10169,59.82,367,-226.86
Jantárova - Palackého,0.5,PPO_seed4,0.2,7,170,4759,27.99,184,-29.44
Jantárova - Palackého,0.5,PPO_seed4,0.2,8,170,4323,25.43,109,7.27
Jantárova - Palackého,0.5,PPO_seed4,0.2,9,170,10206,60.04,516,-296.27
Jantárova - Palackého,0.8,PPO_seed4,0.2,0,170,36350,213.82,1015,-1153.96
Jantárova - Palackého,0.8,PPO_seed4,0.2,1,170,6931,40.77,310,7.6
Jantárova - Palackého,0.8,PPO_seed4,0.2,2,170,7111,41.83,253,-37.63
Jantárova - Palackého,0.8,PPO_seed4,0.2,3,170,4678,27.52,117,-15.03
Jantárova - Palackého,0.8,PPO_seed4,0.2,4,170,19034,111.96,759,-389.35
Jantárova - Palackého,0.8,PPO_seed4,0.2,5,170,7861,46.24,400,-69.77
Jantárova - Palackého,0.8,PPO_seed4,0.2,6,170,4971,29.24,184,-0.02
Jantárova - Palackého,0.8,PPO_seed4,0.2,7,170,4961,29.18,239,2.42
Jantárova - Palackého,0.8,PPO_seed4,0.2,8,170,3866,22.74,138,3.95
Jantárova - Palackého,0.8,PPO_seed4,0.2,9,170,4798,28.22,250,3.42
Jantárova - Palackého,0.3,PPO_seed4,0.6,0,536,18654,34.8,201,-1.68
Jantárova - Palackého,0.3,PPO_seed4,0.6,1,536,18350,34.24,146,16.59
Jantárova - Palackého,0.3,PPO_seed4,0.6,2,536,20268,37.81,187,13.42
Jantárova - Palackého,0.3,PPO_seed4,0.6,3,536,17919,33.43,231,16.13
Jantárova - Palackého,0.3,PPO_seed4,0.6,4,536,18288,34.12,140,18.28
Jantárova - Palackého,0.3,PPO_seed4,0.6,5,536,17480,32.61,133,17.72
Jantárova - Palackého,0.3,PPO_seed4,0.6,6,536,21849,40.76,227,0.9
Jantárova - Palackého,0.3,PPO_seed4,0.6,7,536,18230,34.01,202,13.28
Jantárova - Palackého,0.3,PPO_seed4,0.6,8,536,20995,39.17,209,-135.33
Jantárova - Palackého,0.3,PPO_seed4,0.6,9,536,18008,33.6,158,13.58
Jantárova - Palackého,0.5,PPO_seed4,0.6,0,536,15290,28.53,163,16.13
