intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.2,0,189,1326,7.02,116,42.78
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.2,1,189,1181,6.25,58,44.12
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.2,2,189,1275,6.75,98,28.37
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.2,3,189,2038,10.78,112,34.97
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.2,4,189,1335,7.06,85,36.78
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.2,5,189,1886,9.98,139,34.5
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.2,6,189,1685,8.92,97,50.02
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.2,7,189,1347,7.13,84,41.12
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.2,8,189,1512,8.0,87,26.95
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.2,9,189,1380,7.3,86,49.42
Herlianska - Zelená Stráň,0.5,PPO_seed7,0.2,0,189,2002,10.59,160,32.14
Herlianska - Zelená Stráň,0.5,PPO_seed7,0.2,1,189,1544,8.17,119,49.74
Herlianska - Zelená Stráň,0.5,PPO_seed7,0.2,2,189,1456,7.7,90,41.83
Herlianska - Zelená Stráň,0.5,PPO_seed7,0.2,3,189,1301,6.88,133,37.99
Herlianska - Zelená Stráň,0.5,PPO_seed7,0.2,4,189,1351,7.15,93,37.28
Herlianska - Zelená Stráň,0.5,PPO_seed7,0.2,5,189,907,4.8,101,40.69
Herlianska - Zelená Stráň,0.5,PPO_seed7,0.2,6,189,1111,5.88,75,38.71
Herlianska - Zelená Stráň,0.5,PPO_seed7,0.2,7,189,1222,6.47,117,39.14
Herlianska - Zelená Stráň,0.5,PPO_seed7,0.2,8,189,1357,7.18,76,43.42
Herlianska - Zelená Stráň,0.5,PPO_seed7,0.2,9,189,1334,7.06,109,36.27
Herlianska - Zelená Stráň,0.8,PPO_seed7,0.2,0,189,1354,7.16,119,40.71
Herlianska - Zelená Stráň,0.8,PPO_seed7,0.2,1,189,1421,7.52,134,29.05
Herlianska - Zelená Stráň,0.8,PPO_seed7,0.2,2,189,960,5.08,46,47.99
Herlianska - Zelená Stráň,0.8,PPO_seed7,0.2,3,189,988,5.23,74,47.74
Herlianska - Zelená Stráň,0.8,PPO_seed7,0.2,4,189,1385,7.33,82,35.07
Herlianska - Zelená Stráň,0.8,PPO_seed7,0.2,5,189,1208,6.39,62,46.42
Herlianska - Zelená Stráň,0.8,PPO_seed7,0.2,6,189,1432,7.58,80,31.06
Herlianska - Zelená Stráň,0.8,PPO_seed7,0.2,7,189,1049,5.55,86,39.8
Herlianska - Zelená Stráň,0.8,PPO_seed7,0.2,8,189,1051,5.56,56,48.11
Herlianska - Zelená Stráň,0.8,PPO_seed7,0.2,9,189,1453,7.69,144,42.35
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.6,0,587,14525,24.74,238,-1.66
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.6,1,587,16058,27.36,209,7.08
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.6,2,587,13691,23.32,274,-7.11
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.6,3,587,13456,22.92,316,11.82
Herlianska - Zelená Stráň,0.3,PPO_seed7,0.6,4,587,12807,21.82,243,-13.74
