intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Toryská - Trieda SNP,0.3,PPO_seed7,0.2,0,162,11178,69.0,1846,-53.22
Toryská - Trieda SNP,0.3,PPO_seed7,0.2,1,162,8636,53.31,1516,-43.29
Toryská - Trieda SNP,0.3,PPO_seed7,0.2,2,162,7319,45.18,1470,-49.64
Toryská - Trieda SNP,0.3,PPO_seed7,0.2,3,162,8241,50.87,1796,-68.2
Toryská - Trieda SNP,0.3,PPO_seed7,0.2,4,162,9593,59.22,1881,-105.46
Toryská - Trieda SNP,0.3,PPO_seed7,0.2,5,162,9918,61.22,1636,-64.55
Toryská - Trieda SNP,0.3,PPO_seed7,0.2,6,162,12112,74.77,1632,-111.0
Toryská - Trieda SNP,0.3,PPO_seed7,0.2,7,162,9716,59.98,1951,-43.38
Toryská - Trieda SNP,0.3,PPO_seed7,0.2,8,162,11510,71.05,1643,-84.98
Toryská - Trieda SNP,0.3,PPO_seed7,0.2,9,162,10641,65.69,1306,-109.44
Toryská - Trieda SNP,0.5,PPO_seed7,0.2,0,162,11003,67.92,1984,-82.0
Toryská - Trieda SNP,0.5,PPO_seed7,0.2,1,162,5767,35.6,780,-5.03
Toryská - Trieda SNP,0.5,PPO_seed7,0.2,2,162,11797,72.82,1912,-59.27
Toryská - Trieda SNP,0.5,PPO_seed7,0.2,3,162,13482,83.22,1834,-192.04
Toryská - Trieda SNP,0.5,PPO_seed7,0.2,4,162,11550,71.3,1872,-37.24
Toryská - Trieda SNP,0.5,PPO_seed7,0.2,5,162,7904,48.79,1415,-25.82
Toryská - Trieda SNP,0.5,PPO_seed7,0.2,6,162,10786,66.58,1978,-34.32
Toryská - Trieda SNP,0.5,PPO_seed7,0.2,7,162,11967,73.87,1361,-17.83
Toryská - Trieda SNP,0.5,PPO_seed7,0.2,8,162,6159,38.02,686,-10.42
Toryská - Trieda SNP,0.5,PPO_seed7,0.2,9,162,11951,73.77,1810,-81.83
Toryská - Trieda SNP,0.8,PPO_seed7,0.2,0,162,11285,69.66,1843,-114.8
Toryská - Trieda SNP,0.8,PPO_seed7,0.2,1,162,9951,61.43,1587,-65.46
Toryská - Trieda SNP,0.8,PPO_seed7,0.2,2,162,9277,57.27,1652,-62.67
Toryská - Trieda SNP,0.8,PPO_seed7,0.2,3,162,7928,48.94,1188,-40.04
Toryská - Trieda SNP,0.8,PPO_seed7,0.2,4,162,7816,48.25,1579,-40.38
Toryská - Trieda SNP,0.8,PPO_seed7,0.2,5,162,5760,35.56,760,-53.73
Toryská - Trieda SNP,0.8,PPO_seed7,0.2,6,162,7415,45.77,1639,-61.4
Toryská - Trieda SNP,0.8,PPO_seed7,0.2,7,162,10184,62.86,1649,-74.68
Toryská - Trieda SNP,0.8,PPO_seed7,0.2,8,162,12937,79.86,1722,-86.47
Toryská - Trieda SNP,0.8,PPO_seed7,0.2,9,162,10314,63.67,1747,-118.3
Toryská - Trieda SNP,0.3,PPO_seed7,0.6,0,495,56039,113.21,1899,-173.91
Toryská - Trieda SNP,0.3,PPO_seed7,0.6,1,457,65715,143.8,1898,-158.48
Toryská - Trieda SNP,0.3,PPO_seed7,0.6,2,461,58542,126.99,1821,-163.55
Toryská - Trieda SNP,0.3,PPO_seed7,0.6,3,471,60878,129.25,1869,-201.81
Toryská - Trieda SNP,0.3,PPO_seed7,0.6,4,452,69577,153.93,1938,-317.26
Toryská - Trieda SNP,0.3,PPO_seed7,0.6,5,461,64290,139.46,1952,-210.15
