intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Toryská - Trieda SNP,0.3,PPO_seed3,0.2,0,162,8929,55.12,1837,-39.46
Toryská - Trieda SNP,0.3,PPO_seed3,0.2,1,162,8237,50.85,1509,-49.24
Toryská - Trieda SNP,0.3,PPO_seed3,0.2,2,162,6562,40.51,1473,-45.31
Toryská - Trieda SNP,0.3,PPO_seed3,0.2,3,162,12088,74.62,1800,-200.4
Toryská - Trieda SNP,0.3,PPO_seed3,0.2,4,162,9713,59.96,1874,-119.2
Toryská - Trieda SNP,0.3,PPO_seed3,0.2,5,162,9717,59.98,1631,-94.37
Toryská - Trieda SNP,0.3,PPO_seed3,0.2,6,162,9708,59.93,1621,-180.9
Toryská - Trieda SNP,0.3,PPO_seed3,0.2,7,162,14753,91.07,1951,-186.38
Toryská - Trieda SNP,0.3,PPO_seed3,0.2,8,162,8758,54.06,1639,-45.6
Toryská - Trieda SNP,0.3,PPO_seed3,0.2,9,162,8219,50.73,1306,-19.27
Toryská - Trieda SNP,0.5,PPO_seed3,0.2,0,162,8245,50.9,1985,-25.04
Toryská - Trieda SNP,0.5,PPO_seed3,0.2,1,162,5353,33.04,774,-30.95
Toryská - Trieda SNP,0.5,PPO_seed3,0.2,2,162,13740,84.81,1911,-214.2
Toryská - Trieda SNP,0.5,PPO_seed3,0.2,3,162,18848,116.35,1841,-484.64
Toryská - Trieda SNP,0.5,PPO_seed3,0.2,4,162,8557,52.82,1874,-56.66
Toryská - Trieda SNP,0.5,PPO_seed3,0.2,5,162,9497,58.62,1419,-79.62
Toryská - Trieda SNP,0.5,PPO_seed3,0.2,6,162,10697,66.03,1980,-111.02
Toryská - Trieda SNP,0.5,PPO_seed3,0.2,7,162,7214,44.53,1354,-41.84
Toryská - Trieda SNP,0.5,PPO_seed3,0.2,8,162,8244,50.89,690,-160.3
Toryská - Trieda SNP,0.5,PPO_seed3,0.2,9,162,12736,78.62,1810,-302.44
Toryská - Trieda SNP,0.8,PPO_seed3,0.2,0,162,8812,54.4,1841,-98.62
Toryská - Trieda SNP,0.8,PPO_seed3,0.2,1,162,9304,57.43,1587,-126.69
Toryská - Trieda SNP,0.8,PPO_seed3,0.2,2,162,7283,44.96,1651,-27.37
Toryská - Trieda SNP,0.8,PPO_seed3,0.2,3,162,7586,46.83,1180,-47.02
Toryská - Trieda SNP,0.8,PPO_seed3,0.2,4,162,9663,59.65,1582,-50.49
Toryská - Trieda SNP,0.8,PPO_seed3,0.2,5,162,5309,32.77,760,-36.26
Toryská - Trieda SNP,0.8,PPO_seed3,0.2,6,162,9594,59.22,1639,-122.44
Toryská - Trieda SNP,0.8,PPO_seed3,0.2,7,162,6837,42.2,1658,-28.55
Toryská - Trieda SNP,0.8,PPO_seed3,0.2,8,162,13390,82.65,1716,-293.06
Toryská - Trieda SNP,0.8,PPO_seed3,0.2,9,162,7446,45.96,1747,-53.57
Toryská - Trieda SNP,0.3,PPO_seed3,0.6,0,495,33294,67.26,1898,-33.14
Toryská - Trieda SNP,0.3,PPO_seed3,0.6,1,495,31425,63.48,1898,-30.2
Toryská - Trieda SNP,0.3,PPO_seed3,0.6,2,495,45579,92.08,1819,-214.33
Toryská - Trieda SNP,0.3,PPO_seed3,0.6,3,495,29730,60.06,1864,-55.84
Toryská - Trieda SNP,0.3,PPO_seed3,0.6,4,495,34492,69.68,1929,-62.48
Toryská - Trieda SNP,0.3,PPO_seed3,0.6,5,495,29885,60.37,1950,-13.04
Toryská - Trieda SNP,0.3,PPO_seed3,0.6,6,495,29633,59.86,1744,-24.31
Toryská - Trieda SNP,0.3,PPO_seed3,0.6,7,495,29843,60.29,1911,-23.08
Toryská - Trieda SNP,0.3,PPO_seed3,0.6,8,495,33319,67.31,1703,-60.87
Toryská - Trieda SNP,0.3,PPO_seed3,0.6,9,495,37334,75.42,1838,-78.45
Toryská - Trieda SNP,0.5,PPO_seed3,0.6,0,495,33239,67.15,1846,-167.02
Toryská - Trieda SNP,0.5,PPO_seed3,0.6,1,495,46050,93.03,1973,-41.38
Toryská - Trieda SNP,0.5,PPO_seed3,0.6,2,495,30332,61.28,1786,-44.93
Toryská - Trieda SNP,0.5,PPO_seed3,0.6,3,495,42041,84.93,1997,-42.92
Toryská - Trieda SNP,0.5,PPO_seed3,0.6,4,495,42212,85.28,1683,-38.93
Toryská - Trieda SNP,0.5,PPO_seed3,0.6,5,495,34364,69.42,1938,-166.14
Toryská - Trieda SNP,0.5,PPO_seed3,0.6,6,495,27240,55.03,1595,-21.45
Toryská - Trieda SNP,0.5,PPO_seed3,0.6,7,495,29157,58.9,1849,-15.71
Toryská - Trieda SNP,0.5,PPO_seed3,0.6,8,495,29598,59.79,1815,-47.56
Toryská - Trieda SNP,0.5,PPO_seed3,0.6,9,495,30485,61.59,1799,-220.5
Toryská - Trieda SNP,0.8,PPO_seed3,0.6,0,495,32116,64.88,1820,-105.07
Toryská - Trieda SNP,0.8,PPO_seed3,0.6,1,495,39525,79.85,1745,-412.88
Toryská - Trieda SNP,0.8,PPO_seed3,0.6,2,495,30233,61.08,1854,-43.85
Toryská - Trieda SNP,0.8,PPO_seed3,0.6,3,495,30058,60.72,1850,12.87
Toryská - Trieda SNP,0.8,PPO_seed3,0.6,4,495,35211,71.13,1941,-112.83
Toryská - Trieda SNP,0.8,PPO_seed3,0.6,5,495,25365,51.24,1919,-33.35
Toryská - Trieda SNP,0.8,PPO_seed3,0.6,6,495,32397,65.45,1921,-19.38
Toryská - Trieda SNP,0.8,PPO_seed3,0.6,7,495,26725,53.99,1724,-38.79
Toryská - Trieda SNP,0.8,PPO_seed3,0.6,8,495,30567,61.75,1965,-35.15
Toryská - Trieda SNP,0.8,PPO_seed3,0.6,9,495,29867,60.34,1820,2.99
Toryská - Trieda SNP,0.3,PPO_seed3,1.0,0,794,94428,118.93,1971,14.75
Toryská - Trieda SNP,0.3,PPO_seed3,1.0,1,835,70088,83.94,1711,15.73
Toryská - Trieda SNP,0.3,PPO_seed3,1.0,2,836,85807,102.64,1990,6.67
Toryská - Trieda SNP,0.3,PPO_seed3,1.0,3,836,69471,83.1,1948,10.4
Toryská - Trieda SNP,0.3,PPO_seed3,1.0,4,836,66290,79.29,1895,47.41
Toryská - Trieda SNP,0.3,PPO_seed3,1.0,5,834,81819,98.1,1942,-2.07
Toryská - Trieda SNP,0.3,PPO_seed3,1.0,6,836,70605,84.46,1959,3.09
Toryská - Trieda SNP,0.3,PPO_seed3,1.0,7,836,74579,89.21,1933,50.35
Toryská - Trieda SNP,0.3,PPO_seed3,1.0,8,836,71011,84.94,1931,-1.96
Toryská - Trieda SNP,0.3,PPO_seed3,1.0,9,822,68550,83.39,1848,16.49
Toryská - Trieda SNP,0.5,PPO_seed3,1.0,0,836,75339,90.12,1934,-4.76
Toryská - Trieda SNP,0.5,PPO_seed3,1.0,1,792,90705,114.53,1860,-23.24
Toryská - Trieda SNP,0.5,PPO_seed3,1.0,2,836,66107,79.08,1956,-4.54
Toryská - Trieda SNP,0.5,PPO_seed3,1.0,3,836,86081,102.97,1985,-16.2
Toryská - Trieda SNP,0.5,PPO_seed3,1.0,4,836,53837,64.4,1756,35.22
Toryská - Trieda SNP,0.5,PPO_seed3,1.0,5,836,98273,117.55,1935,-13.43
Toryská - Trieda SNP,0.5,PPO_seed3,1.0,6,836,53066,63.48,1986,9.73
Toryská - Trieda SNP,0.5,PPO_seed3,1.0,7,809,79898,98.76,1910,5.32
Toryská - Trieda SNP,0.5,PPO_seed3,1.0,8,823,73490,89.3,1954,29.86
Toryská - Trieda SNP,0.5,PPO_seed3,1.0,9,825,82475,99.97,1896,9.51
Toryská - Trieda SNP,0.8,PPO_seed3,1.0,0,836,82095,98.2,1955,14.3
Toryská - Trieda SNP,0.8,PPO_seed3,1.0,1,808,73319,90.74,1934,7.33
Toryská - Trieda SNP,0.8,PPO_seed3,1.0,2,836,67133,80.3,1981,24.78
Toryská - Trieda SNP,0.8,PPO_seed3,1.0,3,815,68685,84.28,1895,-5.02
Toryská - Trieda SNP,0.8,PPO_seed3,1.0,4,822,63430,77.17,1989,-165.33
Toryská - Trieda SNP,0.8,PPO_seed3,1.0,5,836,78510,93.91,1927,6.58
Toryská - Trieda SNP,0.8,PPO_seed3,1.0,6,824,79411,96.37,1981,27.76
Toryská - Trieda SNP,0.8,PPO_seed3,1.0,7,836,67680,80.96,1794,48.59
Toryská - Trieda SNP,0.8,PPO_seed3,1.0,8,836,79535,95.14,1935,58.36
Toryská - Trieda SNP,0.8,PPO_seed3,1.0,9,822,104968,127.7,1827,-47.92
Toryská - Trieda SNP,0.3,PPO_seed3,1.4,0,1077,115431,107.18,1897,-5.07
Toryská - Trieda SNP,0.3,PPO_seed3,1.4,1,1032,124841,120.97,1904,-2.98
Toryská - Trieda SNP,0.3,PPO_seed3,1.4,2,1107,118207,106.78,1985,-14.94
Toryská - Trieda SNP,0.3,PPO_seed3,1.4,3,1008,118425,117.49,1977,67.09
Toryská - Trieda SNP,0.3,PPO_seed3,1.4,4,1095,119524,109.15,1958,15.87
Toryská - Trieda SNP,0.3,PPO_seed3,1.4,5,1098,121225,110.41,1951,13.99
Toryská - Trieda SNP,0.3,PPO_seed3,1.4,6,1162,93686,80.62,1921,83.58
Toryská - Trieda SNP,0.3,PPO_seed3,1.4,7,1161,99712,85.88,1987,25.08
Toryská - Trieda SNP,0.3,PPO_seed3,1.4,8,1006,122241,121.51,1963,8.74
Toryská - Trieda SNP,0.3,PPO_seed3,1.4,9,953,126963,133.22,1916,-64.89
Toryská - Trieda SNP,0.5,PPO_seed3,1.4,0,1058,113608,107.38,1924,36.31
Toryská - Trieda SNP,0.5,PPO_seed3,1.4,1,1075,100216,93.22,1982,22.96
Toryská - Trieda SNP,0.5,PPO_seed3,1.4,2,1091,115657,106.01,1976,-16.61
Toryská - Trieda SNP,0.5,PPO_seed3,1.4,3,982,127221,129.55,1968,-31.54
Toryská - Trieda SNP,0.5,PPO_seed3,1.4,4,1154,119179,103.27,1889,27.06
Toryská - Trieda SNP,0.5,PPO_seed3,1.4,5,1103,122812,111.34,1988,-28.3
Toryská - Trieda SNP,0.5,PPO_seed3,1.4,6,1089,119709,109.93,1986,16.41
Toryská - Trieda SNP,0.5,PPO_seed3,1.4,7,1118,112516,100.64,1958,29.63
Toryská - Trieda SNP,0.5,PPO_seed3,1.4,8,1079,113947,105.6,1823,-9.04
Toryská - Trieda SNP,0.5,PPO_seed3,1.4,9,1113,97066,87.21,1993,53.08
Toryská - Trieda SNP,0.8,PPO_seed3,1.4,0,1131,116084,102.64,1847,57.72
Toryská - Trieda SNP,0.8,PPO_seed3,1.4,1,1081,122619,113.43,1975,35.25
Toryská - Trieda SNP,0.8,PPO_seed3,1.4,2,1150,107643,93.6,1997,14.03
Toryská - Trieda SNP,0.8,PPO_seed3,1.4,3,1145,110780,96.75,1964,-2.71
Toryská - Trieda SNP,0.8,PPO_seed3,1.4,4,1133,112025,98.87,1885,35.04
Toryská - Trieda SNP,0.8,PPO_seed3,1.4,5,1048,106609,101.73,1911,-22.16
Toryská - Trieda SNP,0.8,PPO_seed3,1.4,6,1087,125014,115.01,1947,6.24
Toryská - Trieda SNP,0.8,PPO_seed3,1.4,7,1136,109246,96.17,1891,30.46
Toryská - Trieda SNP,0.8,PPO_seed3,1.4,8,1135,96927,85.4,1993,-14.6
Toryská - Trieda SNP,0.8,PPO_seed3,1.4,9,1025,120669,117.73,1990,-13.19
