intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Jantárova - Palackého,0.3,PPO_seed8,0.2,0,170,4425,26.03,165,5.11
Jantárova - Palackého,0.3,PPO_seed8,0.2,1,170,3747,22.04,117,7.94
Jantárova - Palackého,0.3,PPO_seed8,0.2,2,170,3680,21.65,175,7.39
Jantárova - Palackého,0.3,PPO_seed8,0.2,3,170,5133,30.19,204,6.89
Jantárova - Palackého,0.3,PPO_seed8,0.2,4,170,4323,25.43,133,7.97
Jantárova - Palackého,0.3,PPO_seed8,0.2,5,170,4310,25.35,118,7.29
Jantárova - Palackého,0.3,PPO_seed8,0.2,6,170,4813,28.31,152,7.36
Jantárova - Palackého,0.3,PPO_seed8,0.2,7,170,3883,22.84,122,8.72
Jantárova - Palackého,0.3,PPO_seed8,0.2,8,170,4760,28.0,121,7.37
Jantárova - Palackého,0.3,PPO_seed8,0.2,9,170,3938,23.16,127,7.97
Jantárova - Palackého,0.5,PPO_seed8,0.2,0,170,3651,21.48,122,8.67
Jantárova - Palackého,0.5,PPO_seed8,0.2,1,170,3698,21.75,110,9.54
Jantárova - Palackého,0.5,PPO_seed8,0.2,2,170,4206,24.74,128,7.12
Jantárova - Palackého,0.5,PPO_seed8,0.2,3,170,3581,21.06,117,7.56
Jantárova - Palackého,0.5,PPO_seed8,0.2,4,170,4060,23.88,127,7.98
Jantárova - Palackého,0.5,PPO_seed8,0.2,5,170,4035,23.74,96,8.15
Jantárova - Palackého,0.5,PPO_seed8,0.2,6,170,3840,22.59,107,8.26
Jantárova - Palackého,0.5,PPO_seed8,0.2,7,170,4290,25.24,102,8.43
Jantárova - Palackého,0.5,PPO_seed8,0.2,8,170,4150,24.41,134,8.2
Jantárova - Palackého,0.5,PPO_seed8,0.2,9,170,3932,23.13,120,7.64
Jantárova - Palackého,0.8,PPO_seed8,0.2,0,170,3792,22.31,131,8.32
Jantárova - Palackého,0.8,PPO_seed8,0.2,1,170,4063,23.9,126,8.34
Jantárova - Palackého,0.8,PPO_seed8,0.2,2,170,4387,25.81,143,7.46
Jantárova - Palackého,0.8,PPO_seed8,0.2,3,170,4701,27.65,204,7.86
Jantárova - Palackého,0.8,PPO_seed8,0.2,4,170,4941,29.06,201,7.4
Jantárova - Palackého,0.8,PPO_seed8,0.2,5,170,4081,24.01,136,7.34
Jantárova - Palackého,0.8,PPO_seed8,0.2,6,170,3513,20.66,152,7.92
Jantárova - Palackého,0.8,PPO_seed8,0.2,7,170,3915,23.03,114,7.99
Jantárova - Palackého,0.8,PPO_seed8,0.2,8,170,4089,24.05,112,8.29
Jantárova - Palackého,0.8,PPO_seed8,0.2,9,170,4138,24.34,121,7.94
Jantárova - Palackého,0.3,PPO_seed8,0.6,0,536,17821,33.25,196,14.31
Jantárova - Palackého,0.3,PPO_seed8,0.6,1,536,19168,35.76,158,13.22
Jantárova - Palackého,0.3,PPO_seed8,0.6,2,536,17709,33.04,220,17.95
Jantárova - Palackého,0.3,PPO_seed8,0.6,3,536,16600,30.97,164,13.59
Jantárova - Palackého,0.3,PPO_seed8,0.6,4,536,16560,30.9,144,8.72
Jantárova - Palackého,0.3,PPO_seed8,0.6,5,536,18412,34.35,163,15.9
Jantárova - Palackého,0.3,PPO_seed8,0.6,6,536,15969,29.79,192,15.51
Jantárova - Palackého,0.3,PPO_seed8,0.6,7,536,17439,32.54,137,11.35
Jantárova - Palackého,0.3,PPO_seed8,0.6,8,536,19777,36.9,187,13.71
Jantárova - Palackého,0.3,PPO_seed8,0.6,9,536,19637,36.64,171,10.02
Jantárova - Palackého,0.5,PPO_seed8,0.6,0,536,17625,32.88,169,13.76
Jantárova - Palackého,0.5,PPO_seed8,0.6,1,536,18403,34.33,184,7.58
Jantárova - Palackého,0.5,PPO_seed8,0.6,2,536,21631,40.36,254,8.22
Jantárova - Palackého,0.5,PPO_seed8,0.6,3,536,17583,32.8,182,17.48
Jantárova - Palackého,0.5,PPO_seed8,0.6,4,536,20153,37.6,231,12.74
Jantárova - Palackého,0.5,PPO_seed8,0.6,5,536,18473,34.46,166,15.66
Jantárova - Palackého,0.5,PPO_seed8,0.6,6,536,18411,34.35,193,21.14
Jantárova - Palackého,0.5,PPO_seed8,0.6,7,536,17326,32.32,180,15.91
Jantárova - Palackého,0.5,PPO_seed8,0.6,8,536,16429,30.65,202,12.81
Jantárova - Palackého,0.5,PPO_seed8,0.6,9,536,19105,35.64,212,15.29
Jantárova - Palackého,0.8,PPO_seed8,0.6,0,536,19057,35.55,185,10.73
Jantárova - Palackého,0.8,PPO_seed8,0.6,1,536,17155,32.01,173,12.01
Jantárova - Palackého,0.8,PPO_seed8,0.6,2,536,19117,35.67,212,13.56
Jantárova - Palackého,0.8,PPO_seed8,0.6,3,536,17228,32.14,169,12.33
Jantárova - Palackého,0.8,PPO_seed8,0.6,4,536,18802,35.08,194,11.76
Jantárova - Palackého,0.8,PPO_seed8,0.6,5,536,17010,31.74,150,13.61
Jantárova - Palackého,0.8,PPO_seed8,0.6,6,536,18820,35.11,227,14.76
Jantárova - Palackého,0.8,PPO_seed8,0.6,7,536,16825,31.39,144,14.37
Jantárova - Palackého,0.8,PPO_seed8,0.6,8,536,19313,36.03,175,11.37
Jantárova - Palackého,0.8,PPO_seed8,0.6,9,536,19244,35.9,252,16.78
Jantárova - Palackého,0.3,PPO_seed8,1.0,0,915,73776,80.63,457,21.86
Jantárova - Palackého,0.3,PPO_seed8,1.0,1,915,59568,65.1,328,18.63
Jantárova - Palackého,0.3,PPO_seed8,1.0,2,915,62946,68.79,445,23.87
Jantárova - Palackého,0.3,PPO_seed8,1.0,3,915,67988,74.3,532,13.6
Jantárova - Palackého,0.3,PPO_seed8,1.0,4,915,55254,60.39,401,14.7
Jantárova - Palackého,0.3,PPO_seed8,1.0,5,915,54295,59.34,477,13.38
Jantárova - Palackého,0.3,PPO_seed8,1.0,6,915,57494,62.83,312,13.9
Jantárova - Palackého,0.3,PPO_seed8,1.0,7,915,52223,57.07,351,18.57
Jantárova - Palackého,0.3,PPO_seed8,1.0,8,915,51280,56.04,357,14.63
Jantárova - Palackého,0.3,PPO_seed8,1.0,9,915,49971,54.61,267,16.67
Jantárova - Palackého,0.5,PPO_seed8,1.0,0,915,69221,75.65,417,13.12
Jantárova - Palackého,0.5,PPO_seed8,1.0,1,915,50567,55.26,364,6.59
Jantárova - Palackého,0.5,PPO_seed8,1.0,2,915,59637,65.18,382,21.04
Jantárova - Palackého,0.5,PPO_seed8,1.0,3,915,54201,59.24,307,18.87
Jantárova - Palackého,0.5,PPO_seed8,1.0,4,915,75027,82.0,511,13.29
Jantárova - Palackého,0.5,PPO_seed8,1.0,5,915,52338,57.2,333,9.42
Jantárova - Palackého,0.5,PPO_seed8,1.0,6,915,54154,59.18,348,20.43
Jantárova - Palackého,0.5,PPO_seed8,1.0,7,915,56369,61.61,380,18.47
Jantárova - Palackého,0.5,PPO_seed8,1.0,8,915,57130,62.44,380,32.0
Jantárova - Palackého,0.5,PPO_seed8,1.0,9,915,61692,67.42,439,10.35
Jantárova - Palackého,0.8,PPO_seed8,1.0,0,915,52459,57.33,320,15.93
Jantárova - Palackého,0.8,PPO_seed8,1.0,1,915,58238,63.65,448,13.65
Jantárova - Palackého,0.8,PPO_seed8,1.0,2,915,45661,49.9,365,8.96
Jantárova - Palackého,0.8,PPO_seed8,1.0,3,915,50128,54.78,286,5.88
Jantárova - Palackého,0.8,PPO_seed8,1.0,4,915,50165,54.83,326,28.59
Jantárova - Palackého,0.8,PPO_seed8,1.0,5,915,49250,53.83,273,30.21
Jantárova - Palackého,0.8,PPO_seed8,1.0,6,915,58801,64.26,544,13.84
Jantárova - Palackého,0.8,PPO_seed8,1.0,7,915,56435,61.68,372,15.2
Jantárova - Palackého,0.8,PPO_seed8,1.0,8,915,50813,55.53,316,24.64
Jantárova - Palackého,0.8,PPO_seed8,1.0,9,915,63450,69.34,502,12.81
Jantárova - Palackého,0.3,PPO_seed8,1.4,0,1223,126450,103.39,555,67.89
