intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Monaco - 134872 (MoST),0.3,PPO_seed2,0.2,0,127,1366,10.76,44,30.5
Monaco - 134872 (MoST),0.3,PPO_seed2,0.2,1,127,1626,12.8,71,22.39
Monaco - 134872 (MoST),0.3,PPO_seed2,0.2,2,127,1489,11.72,56,25.67
Monaco - 134872 (MoST),0.3,PPO_seed2,0.2,3,127,2088,16.44,80,22.72
Monaco - 134872 (MoST),0.3,PPO_seed2,0.2,4,127,1059,8.34,51,38.1
Monaco - 134872 (MoST),0.3,PPO_seed2,0.2,5,127,1284,10.11,44,29.48
Monaco - 134872 (MoST),0.3,PPO_seed2,0.2,6,127,1442,11.35,81,35.23
Monaco - 134872 (MoST),0.3,PPO_seed2,0.2,7,127,1240,9.76,43,24.95
Monaco - 134872 (MoST),0.3,PPO_seed2,0.2,8,127,1184,9.32,66,33.87
Monaco - 134872 (MoST),0.3,PPO_seed2,0.2,9,127,1861,14.65,72,26.44
Monaco - 134872 (MoST),0.5,PPO_seed2,0.2,0,127,1548,12.19,49,29.17
Monaco - 134872 (MoST),0.5,PPO_seed2,0.2,1,127,1398,11.01,54,25.82
Monaco - 134872 (MoST),0.5,PPO_seed2,0.2,2,127,22728,178.96,1137,-1198.74
Monaco - 134872 (MoST),0.5,PPO_seed2,0.2,3,127,1933,15.22,87,34.34
Monaco - 134872 (MoST),0.5,PPO_seed2,0.2,4,127,1326,10.44,43,33.36
Monaco - 134872 (MoST),0.5,PPO_seed2,0.2,5,127,1592,12.54,51,28.08
Monaco - 134872 (MoST),0.5,PPO_seed2,0.2,6,127,1843,14.51,73,22.21
Monaco - 134872 (MoST),0.5,PPO_seed2,0.2,7,127,1448,11.4,40,30.6
Monaco - 134872 (MoST),0.5,PPO_seed2,0.2,8,127,1014,7.98,35,37.59
Monaco - 134872 (MoST),0.5,PPO_seed2,0.2,9,127,1223,9.63,46,42.01
Monaco - 134872 (MoST),0.8,PPO_seed2,0.2,0,127,1157,9.11,54,31.7
Monaco - 134872 (MoST),0.8,PPO_seed2,0.2,1,127,1245,9.8,49,38.13
Monaco - 134872 (MoST),0.8,PPO_seed2,0.2,2,127,942,7.42,30,32.51
Monaco - 134872 (MoST),0.8,PPO_seed2,0.2,3,127,1266,9.97,37,27.77
Monaco - 134872 (MoST),0.8,PPO_seed2,0.2,4,127,1257,9.9,53,31.52
Monaco - 134872 (MoST),0.8,PPO_seed2,0.2,5,127,1111,8.75,33,27.44
Monaco - 134872 (MoST),0.8,PPO_seed2,0.2,6,127,1021,8.04,33,36.24
Monaco - 134872 (MoST),0.8,PPO_seed2,0.2,7,127,1005,7.91,45,40.29
Monaco - 134872 (MoST),0.8,PPO_seed2,0.2,8,127,1266,9.97,58,33.54
Monaco - 134872 (MoST),0.8,PPO_seed2,0.2,9,127,1367,10.76,43,27.36
