intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.2,0,189,1690,8.94,224,16.73
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.2,1,189,1801,9.53,210,9.23
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.2,2,189,1706,9.03,279,21.52
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.2,3,189,2533,13.4,215,-20.71
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.2,4,189,1794,9.49,239,18.22
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.2,5,189,2300,12.17,320,13.29
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.2,6,189,1856,9.82,256,16.05
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.2,7,189,1425,7.54,147,23.74
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.2,8,189,1912,10.12,277,15.39
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.2,9,189,1936,10.24,247,17.92
Herlianska - Zelená Stráň,0.5,PPO_seed2,0.2,0,189,1859,9.84,231,15.51
Herlianska - Zelená Stráň,0.5,PPO_seed2,0.2,1,189,1677,8.87,277,19.06
Herlianska - Zelená Stráň,0.5,PPO_seed2,0.2,2,189,1468,7.77,121,23.38
Herlianska - Zelená Stráň,0.5,PPO_seed2,0.2,3,189,1874,9.92,150,9.59
Herlianska - Zelená Stráň,0.5,PPO_seed2,0.2,4,189,2991,15.83,236,-40.71
Herlianska - Zelená Stráň,0.5,PPO_seed2,0.2,5,189,3162,16.73,136,-81.05
Herlianska - Zelená Stráň,0.5,PPO_seed2,0.2,6,189,2366,12.52,299,-34.17
Herlianska - Zelená Stráň,0.5,PPO_seed2,0.2,7,189,2427,12.84,401,-20.15
Herlianska - Zelená Stráň,0.5,PPO_seed2,0.2,8,189,1839,9.73,182,20.55
Herlianska - Zelená Stráň,0.5,PPO_seed2,0.2,9,189,1711,9.05,250,20.44
Herlianska - Zelená Stráň,0.8,PPO_seed2,0.2,0,189,2200,11.64,284,-0.25
Herlianska - Zelená Stráň,0.8,PPO_seed2,0.2,1,189,1998,10.57,253,17.44
Herlianska - Zelená Stráň,0.8,PPO_seed2,0.2,2,189,2084,11.03,251,14.04
Herlianska - Zelená Stráň,0.8,PPO_seed2,0.2,3,189,1399,7.4,227,26.39
Herlianska - Zelená Stráň,0.8,PPO_seed2,0.2,4,189,2939,15.55,185,-30.75
Herlianska - Zelená Stráň,0.8,PPO_seed2,0.2,5,189,2207,11.68,169,21.89
Herlianska - Zelená Stráň,0.8,PPO_seed2,0.2,6,189,1672,8.85,205,18.94
Herlianska - Zelená Stráň,0.8,PPO_seed2,0.2,7,189,1753,9.28,207,21.41
Herlianska - Zelená Stráň,0.8,PPO_seed2,0.2,8,189,2650,14.02,212,-7.18
Herlianska - Zelená Stráň,0.8,PPO_seed2,0.2,9,189,1798,9.51,215,16.29
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.6,0,587,20103,34.25,459,22.94
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.6,1,587,27320,46.54,637,22.2
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.6,2,587,15660,26.68,324,39.83
Herlianska - Zelená Stráň,0.3,PPO_seed2,0.6,3,587,16344,27.84,584,33.88
