intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Jantárova - Palackého,0.3,MaxPressure,1.4,0,1278,51383,40.21,287,-98.87
Jantárova - Palackého,0.3,MaxPressure,1.4,1,1278,51356,40.18,281,-106.63
Jantárova - Palackého,0.3,MaxPressure,1.4,2,1278,50533,39.54,203,-84.25
Jantárova - Palackého,0.3,MaxPressure,1.4,3,1278,51307,40.15,232,-61.33
Jantárova - Palackého,0.3,MaxPressure,1.4,4,1278,47024,36.79,209,-37.96
Jantárova - Palackého,0.3,MaxPressure,1.4,5,1278,52345,40.96,241,-37.21
Jantárova - Palackého,0.3,MaxPressure,1.4,6,1278,46455,36.35,196,-70.79
Jantárova - Palackého,0.3,MaxPressure,1.4,7,1278,48372,37.85,198,-71.71
Jantárova - Palackého,0.3,MaxPressure,1.4,8,1278,48953,38.3,240,-133.1
Jantárova - Palackého,0.3,MaxPressure,1.4,9,1278,48157,37.68,214,-86.55
Jantárova - Palackého,0.5,MaxPressure,1.4,0,1278,50157,39.25,209,-111.76
Jantárova - Palackého,0.5,MaxPressure,1.4,1,1278,56259,44.02,234,-92.76
Jantárova - Palackého,0.5,MaxPressure,1.4,2,1278,50480,39.5,233,-115.82
Jantárova - Palackého,0.5,MaxPressure,1.4,3,1278,52923,41.41,223,-112.93
Jantárova - Palackého,0.5,MaxPressure,1.4,4,1278,45500,35.6,224,-106.07
Jantárova - Palackého,0.5,MaxPressure,1.4,5,1278,46767,36.59,212,-87.94
Jantárova - Palackého,0.5,MaxPressure,1.4,6,1278,49505,38.74,222,-106.92
Jantárova - Palackého,0.5,MaxPressure,1.4,7,1278,49533,38.76,237,-116.81
Jantárova - Palackého,0.5,MaxPressure,1.4,8,1278,47934,37.51,207,-22.57
Jantárova - Palackého,0.5,MaxPressure,1.4,9,1278,49703,38.89,191,-48.65
Jantárova - Palackého,0.8,MaxPressure,1.4,0,1278,49927,39.07,227,-79.86
Jantárova - Palackého,0.8,MaxPressure,1.4,1,1278,50256,39.32,200,-79.45
Jantárova - Palackého,0.8,MaxPressure,1.4,2,1278,54525,42.66,226,-60.86
Jantárova - Palackého,0.8,MaxPressure,1.4,3,1278,49538,38.76,195,-97.43
Jantárova - Palackého,0.8,MaxPressure,1.4,4,1278,48587,38.02,237,-101.41
Jantárova - Palackého,0.8,MaxPressure,1.4,5,1278,49944,39.08,198,-108.43
Jantárova - Palackého,0.8,MaxPressure,1.4,6,1278,49807,38.97,225,-91.71
Jantárova - Palackého,0.8,MaxPressure,1.4,7,1278,47787,37.39,234,-105.1
Jantárova - Palackého,0.8,MaxPressure,1.4,8,1278,55327,43.29,260,-115.44
Jantárova - Palackého,0.8,MaxPressure,1.4,9,1278,50365,39.41,207,-85.76
