intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Toryská - Trieda SNP,0.3,PPO_seed4,0.2,0,162,8581,52.97,1837,-68.1
Toryská - Trieda SNP,0.3,PPO_seed4,0.2,1,162,8471,52.29,1518,-51.0
Toryská - Trieda SNP,0.3,PPO_seed4,0.2,2,162,6873,42.43,1465,-37.33
Toryská - Trieda SNP,0.3,PPO_seed4,0.2,3,162,7256,44.79,1798,-50.59
Toryská - Trieda SNP,0.3,PPO_seed4,0.2,4,162,8213,50.7,1873,-84.0
Toryská - Trieda SNP,0.3,PPO_seed4,0.2,5,162,8405,51.88,1638,-66.92
Toryská - Trieda SNP,0.3,PPO_seed4,0.2,6,162,7690,47.47,1624,-48.59
Toryská - Trieda SNP,0.3,PPO_seed4,0.2,7,162,8234,50.83,1951,-58.46
Toryská - Trieda SNP,0.3,PPO_seed4,0.2,8,162,9780,60.37,1633,-74.22
Toryská - Trieda SNP,0.3,PPO_seed4,0.2,9,162,7705,47.56,1305,-54.46
Toryská - Trieda SNP,0.5,PPO_seed4,0.2,0,162,8044,49.65,1986,-57.01
Toryská - Trieda SNP,0.5,PPO_seed4,0.2,1,162,5678,35.05,778,-33.65
Toryská - Trieda SNP,0.5,PPO_seed4,0.2,2,162,9614,59.35,1912,-71.14
Toryská - Trieda SNP,0.5,PPO_seed4,0.2,3,162,8881,54.82,1837,-53.09
Toryská - Trieda SNP,0.5,PPO_seed4,0.2,4,162,8424,52.0,1876,-73.16
Toryská - Trieda SNP,0.5,PPO_seed4,0.2,5,162,7448,45.98,1420,-48.79
Toryská - Trieda SNP,0.5,PPO_seed4,0.2,6,162,8100,50.0,1979,-72.31
Toryská - Trieda SNP,0.5,PPO_seed4,0.2,7,162,7897,48.75,1363,-67.9
Toryská - Trieda SNP,0.5,PPO_seed4,0.2,8,162,5746,35.47,682,-13.91
Toryská - Trieda SNP,0.5,PPO_seed4,0.2,9,162,10276,63.43,1814,-78.46
Toryská - Trieda SNP,0.8,PPO_seed4,0.2,0,162,10352,63.9,1843,-81.74
Toryská - Trieda SNP,0.8,PPO_seed4,0.2,1,162,7381,45.56,1597,-42.42
Toryská - Trieda SNP,0.8,PPO_seed4,0.2,2,162,7948,49.06,1661,-59.14
Toryská - Trieda SNP,0.8,PPO_seed4,0.2,3,162,6972,43.04,1184,-42.54
Toryská - Trieda SNP,0.8,PPO_seed4,0.2,4,162,7703,47.55,1588,-52.9
Toryská - Trieda SNP,0.8,PPO_seed4,0.2,5,162,5713,35.27,762,-26.01
Toryská - Trieda SNP,0.8,PPO_seed4,0.2,6,162,7228,44.62,1649,-62.24
Toryská - Trieda SNP,0.8,PPO_seed4,0.2,7,162,6591,40.69,1659,-53.04
Toryská - Trieda SNP,0.8,PPO_seed4,0.2,8,162,9138,56.41,1716,-141.94
Toryská - Trieda SNP,0.8,PPO_seed4,0.2,9,162,7592,46.86,1747,-42.56
Toryská - Trieda SNP,0.3,PPO_seed4,0.6,0,495,24698,49.89,1903,-36.0
Toryská - Trieda SNP,0.3,PPO_seed4,0.6,1,495,38950,78.69,1900,-78.26
Toryská - Trieda SNP,0.3,PPO_seed4,0.6,2,495,29440,59.47,1822,-48.8
Toryská - Trieda SNP,0.3,PPO_seed4,0.6,3,495,26432,53.4,1867,-52.75
Toryská - Trieda SNP,0.3,PPO_seed4,0.6,4,495,31510,63.66,1930,-68.79
Toryská - Trieda SNP,0.3,PPO_seed4,0.6,5,495,33525,67.73,1945,-50.85
Toryská - Trieda SNP,0.3,PPO_seed4,0.6,6,495,30134,60.88,1745,-62.66
Toryská - Trieda SNP,0.3,PPO_seed4,0.6,7,495,26340,53.21,1914,-72.91
