intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.2,0,0,0,0,0,0.0
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.2,0,265,40180,151.62,846,-1738.4
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.2,1,242,102150,422.11,1825,-2463.43
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.2,2,242,102113,421.95,1827,-2462.3
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.2,3,243,101990,419.71,1823,-2459.18
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.2,4,265,39222,148.01,750,-1709.39
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.2,5,242,102158,422.14,1822,-2462.45
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.2,6,264,34308,129.95,841,-1566.84
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.2,7,246,93435,379.82,1728,-2334.29
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.2,8,242,102145,422.09,1825,-2464.78
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.2,9,242,102166,422.17,1820,-2463.11
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.2,0,242,102063,421.75,1823,-2462.75
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.2,1,239,111953,468.42,1919,-2636.69
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.2,2,241,102078,423.56,1822,-2462.01
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.2,3,265,34404,129.83,744,-1575.32
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.2,4,245,93362,381.07,1720,-2333.63
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.2,5,242,102043,421.67,1826,-2460.95
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.2,6,238,112372,472.15,1921,-2639.28
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.2,7,243,102080,420.08,1822,-2460.27
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.2,8,246,93310,379.31,1728,-2329.62
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.2,9,243,97132,399.72,1792,-2394.73
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.2,0,243,102222,420.67,1823,-2464.33
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.2,1,242,102159,422.14,1820,-2467.22
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.2,2,238,112693,473.5,1929,-2635.13
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.2,3,262,58877,224.72,941,-2265.5
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.2,4,239,112969,472.67,1922,-2636.34
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.2,5,245,93388,381.18,1723,-2334.72
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.2,6,261,58699,224.9,952,-2268.47
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.2,7,242,102035,421.63,1821,-2463.13
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.2,8,243,101958,419.58,1821,-2465.19
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.2,9,239,110972,464.32,1905,-2613.85
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.6,0,676,134976,199.67,878,-2186.0
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.6,1,649,122863,189.31,1171,-2183.99
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.6,2,777,113278,145.79,824,-2015.22
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.6,3,781,109631,140.37,828,-1972.61
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.6,4,783,87274,111.46,670,-1778.59
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.6,5,675,135871,201.29,873,-2198.59
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.6,6,721,109577,151.98,907,-2115.31
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.6,7,793,71679,90.39,669,-1241.33
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.6,8,773,87683,113.43,560,-1819.33
LuST - -3976 (Luxembourg),0.3,PPO_seed3,0.6,9,671,137642,205.13,885,-2225.92
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.6,0,763,91950,120.51,586,-1940.17
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.6,1,671,136941,204.08,879,-2213.62
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.6,2,674,136462,202.47,868,-2205.09
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.6,3,778,93483,120.16,566,-1933.93
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.6,4,778,114154,146.73,820,-1984.44
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.6,5,773,93892,121.46,668,-1868.67
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.6,6,775,117791,151.99,829,-2031.54
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.6,7,773,91417,118.26,579,-1833.75
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.6,8,772,94826,122.83,669,-1859.88
LuST - -3976 (Luxembourg),0.5,PPO_seed3,0.6,9,781,98994,126.75,665,-1972.24
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.6,0,782,109520,140.05,843,-1932.97
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.6,1,781,100097,128.17,816,-1932.12
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.6,2,783,107331,137.08,832,-1961.4
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.6,3,790,125233,158.52,1280,-2004.33
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.6,4,780,89749,115.06,658,-1793.25
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.6,5,698,112819,161.63,880,-2001.01
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.6,6,772,92275,119.53,669,-1860.99
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.6,7,777,100324,129.12,625,-1977.46
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.6,8,765,76644,100.19,586,-1739.02
LuST - -3976 (Luxembourg),0.8,PPO_seed3,0.6,9,783,89519,114.33,671,-1715.61
LuST - -3976 (Luxembourg),0.3,PPO_seed3,1.0,0,1140,139112,122.03,654,-1872.67
LuST - -3976 (Luxembourg),0.3,PPO_seed3,1.0,1,1165,133658,114.73,638,-1801.51
LuST - -3976 (Luxembourg),0.3,PPO_seed3,1.0,2,1153,136419,118.32,650,-1878.38
LuST - -3976 (Luxembourg),0.3,PPO_seed3,1.0,3,1145,137155,119.79,643,-1819.5
LuST - -3976 (Luxembourg),0.3,PPO_seed3,1.0,4,1067,146028,136.86,880,-2002.25
LuST - -3976 (Luxembourg),0.3,PPO_seed3,1.0,5,1064,145398,136.65,881,-2029.63
LuST - -3976 (Luxembourg),0.3,PPO_seed3,1.0,6,1075,150407,139.91,844,-2069.86
LuST - -3976 (Luxembourg),0.3,PPO_seed3,1.0,7,1145,136472,119.19,655,-1836.33
LuST - -3976 (Luxembourg),0.3,PPO_seed3,1.0,8,1125,143252,127.34,918,-1953.33
LuST - -3976 (Luxembourg),0.3,PPO_seed3,1.0,9,1155,137773,119.28,644,-1824.16
