intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.2,0,0,0,0,0,0.0
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.2,0,265,13109,49.47,587,-663.43
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.2,1,265,6262,23.63,112,-125.67
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.2,2,265,5901,22.27,121,-115.48
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.2,3,265,6452,24.35,135,-130.42
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.2,4,265,5946,22.44,95,-112.88
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.2,5,265,6299,23.77,94,-147.08
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.2,6,265,5938,22.41,114,-124.42
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.2,7,265,6000,22.64,100,-130.86
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.2,8,265,6048,22.82,90,-141.87
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.2,9,265,6096,23.0,138,-128.58
LuST - -3976 (Luxembourg),0.5,PPO_seed10,0.2,0,265,6257,23.61,90,-141.5
LuST - -3976 (Luxembourg),0.5,PPO_seed10,0.2,1,265,6539,24.68,131,-136.05
LuST - -3976 (Luxembourg),0.5,PPO_seed10,0.2,2,265,6045,22.81,92,-134.54
LuST - -3976 (Luxembourg),0.5,PPO_seed10,0.2,3,265,6043,22.8,96,-135.62
LuST - -3976 (Luxembourg),0.5,PPO_seed10,0.2,4,265,9167,34.59,359,-390.2
LuST - -3976 (Luxembourg),0.5,PPO_seed10,0.2,5,265,5724,21.6,98,-100.5
LuST - -3976 (Luxembourg),0.5,PPO_seed10,0.2,6,265,8150,30.75,319,-293.67
LuST - -3976 (Luxembourg),0.5,PPO_seed10,0.2,7,265,6615,24.96,104,-168.91
LuST - -3976 (Luxembourg),0.5,PPO_seed10,0.2,8,265,5936,22.4,112,-129.04
LuST - -3976 (Luxembourg),0.5,PPO_seed10,0.2,9,265,6322,23.86,134,-132.06
LuST - -3976 (Luxembourg),0.8,PPO_seed10,0.2,0,265,5914,22.32,93,-128.04
LuST - -3976 (Luxembourg),0.8,PPO_seed10,0.2,1,265,6208,23.43,100,-151.32
LuST - -3976 (Luxembourg),0.8,PPO_seed10,0.2,2,265,5871,22.15,86,-116.01
LuST - -3976 (Luxembourg),0.8,PPO_seed10,0.2,3,265,6024,22.73,109,-134.35
LuST - -3976 (Luxembourg),0.8,PPO_seed10,0.2,4,265,5578,21.05,91,-106.58
LuST - -3976 (Luxembourg),0.8,PPO_seed10,0.2,5,265,5765,21.75,89,-93.66
LuST - -3976 (Luxembourg),0.8,PPO_seed10,0.2,6,265,5826,21.98,86,-109.33
LuST - -3976 (Luxembourg),0.8,PPO_seed10,0.2,7,265,6028,22.75,127,-130.96
LuST - -3976 (Luxembourg),0.8,PPO_seed10,0.2,8,265,7183,27.11,201,-204.54
LuST - -3976 (Luxembourg),0.8,PPO_seed10,0.2,9,265,5825,21.98,93,-109.22
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.6,0,647,14746,22.79,98,47.4
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.6,1,635,14813,23.33,106,47.12
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.6,2,656,14819,22.59,101,60.84
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.6,3,653,14553,22.29,102,66.54
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.6,4,660,14733,22.32,106,63.59
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.6,5,662,14560,21.99,103,65.86
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.6,6,646,14563,22.54,107,71.48
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.6,7,657,14568,22.17,96,69.49
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.6,8,652,14659,22.48,103,84.82
LuST - -3976 (Luxembourg),0.3,PPO_seed10,0.6,9,668,14321,21.44,101,80.82
LuST - -3976 (Luxembourg),0.5,PPO_seed10,0.6,0,660,14403,21.82,107,70.47
