intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Monaco - 134872 (MoST),0.3,PPO_seed1,0.2,0,127,1367,10.76,56,32.72
Monaco - 134872 (MoST),0.3,PPO_seed1,0.2,1,127,1266,9.97,39,38.72
Monaco - 134872 (MoST),0.3,PPO_seed1,0.2,2,127,1270,10.0,40,37.5
Monaco - 134872 (MoST),0.3,PPO_seed1,0.2,3,127,1250,9.84,44,32.91
Monaco - 134872 (MoST),0.3,PPO_seed1,0.2,4,127,988,7.78,26,33.26
Monaco - 134872 (MoST),0.3,PPO_seed1,0.2,5,127,1287,10.13,45,39.02
Monaco - 134872 (MoST),0.3,PPO_seed1,0.2,6,127,1306,10.28,36,40.31
Monaco - 134872 (MoST),0.3,PPO_seed1,0.2,7,127,1332,10.49,36,35.78
Monaco - 134872 (MoST),0.3,PPO_seed1,0.2,8,127,948,7.46,31,37.11
Monaco - 134872 (MoST),0.3,PPO_seed1,0.2,9,127,1293,10.18,83,36.99
Monaco - 134872 (MoST),0.5,PPO_seed1,0.2,0,127,1421,11.19,36,35.78
Monaco - 134872 (MoST),0.5,PPO_seed1,0.2,1,127,1186,9.34,45,35.07
Monaco - 134872 (MoST),0.5,PPO_seed1,0.2,2,127,1349,10.62,48,32.77
Monaco - 134872 (MoST),0.5,PPO_seed1,0.2,3,127,1398,11.01,46,35.34
Monaco - 134872 (MoST),0.5,PPO_seed1,0.2,4,127,1545,12.17,60,26.16
Monaco - 134872 (MoST),0.5,PPO_seed1,0.2,5,127,1290,10.16,50,36.22
Monaco - 134872 (MoST),0.5,PPO_seed1,0.2,6,127,1378,10.85,60,40.19
Monaco - 134872 (MoST),0.5,PPO_seed1,0.2,7,127,1124,8.85,46,30.67
Monaco - 134872 (MoST),0.5,PPO_seed1,0.2,8,127,1064,8.38,33,36.85
Monaco - 134872 (MoST),0.5,PPO_seed1,0.2,9,127,1261,9.93,46,36.08
Monaco - 134872 (MoST),0.8,PPO_seed1,0.2,0,127,1096,8.63,26,35.91
Monaco - 134872 (MoST),0.8,PPO_seed1,0.2,1,127,1164,9.17,30,30.5
Monaco - 134872 (MoST),0.8,PPO_seed1,0.2,2,127,1149,9.05,37,31.29
Monaco - 134872 (MoST),0.8,PPO_seed1,0.2,3,127,1254,9.87,43,32.34
Monaco - 134872 (MoST),0.8,PPO_seed1,0.2,4,127,1117,8.8,42,40.73
Monaco - 134872 (MoST),0.8,PPO_seed1,0.2,5,127,933,7.35,29,33.08
Monaco - 134872 (MoST),0.8,PPO_seed1,0.2,6,127,1129,8.89,35,38.54
Monaco - 134872 (MoST),0.8,PPO_seed1,0.2,7,127,1213,9.55,37,40.19
Monaco - 134872 (MoST),0.8,PPO_seed1,0.2,8,127,1064,8.38,25,32.37
Monaco - 134872 (MoST),0.8,PPO_seed1,0.2,9,127,1022,8.05,47,33.63
Monaco - 134872 (MoST),0.3,PPO_seed1,0.6,0,336,51294,152.66,931,-90.32
Monaco - 134872 (MoST),0.3,PPO_seed1,0.6,1,333,55581,166.91,1042,-111.91
Monaco - 134872 (MoST),0.3,PPO_seed1,0.6,2,348,53657,154.19,653,-124.09
Monaco - 134872 (MoST),0.3,PPO_seed1,0.6,3,325,59110,181.88,1075,-58.75
Monaco - 134872 (MoST),0.3,PPO_seed1,0.6,4,351,52812,150.46,613,-115.53
Monaco - 134872 (MoST),0.3,PPO_seed1,0.6,5,339,52160,153.86,837,-86.8
Monaco - 134872 (MoST),0.3,PPO_seed1,0.6,6,341,57592,168.89,992,-141.36
Monaco - 134872 (MoST),0.3,PPO_seed1,0.6,7,346,52425,151.52,831,-75.69
Monaco - 134872 (MoST),0.3,PPO_seed1,0.6,8,373,51031,136.81,657,-197.93
