intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.2,0,189,2926,15.48,126,-20.77
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.2,1,189,3762,19.9,134,-34.35
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.2,2,189,3251,17.2,129,-22.51
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.2,3,189,3103,16.42,129,-17.15
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.2,4,189,2997,15.86,128,-18.76
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.2,5,189,2632,13.93,148,-7.88
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.2,6,189,2946,15.59,149,-20.93
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.2,7,189,3298,17.45,197,-27.0
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.2,8,189,3371,17.84,168,-24.83
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.2,9,189,3929,20.79,124,-39.07
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.2,0,189,3006,15.9,113,-16.03
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.2,1,189,6233,32.98,268,-121.44
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.2,2,189,3946,20.88,178,-44.69
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.2,3,189,3212,16.99,136,-32.07
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.2,4,189,3893,20.6,126,-46.89
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.2,5,189,3327,17.6,122,-27.63
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.2,6,189,2875,15.21,116,-23.33
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.2,7,189,3549,18.78,161,-36.34
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.2,8,189,2955,15.63,105,-12.05
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.2,9,189,3300,17.46,110,-24.55
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.2,0,189,3682,19.48,133,-53.26
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.2,1,189,3323,17.58,126,-22.81
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.2,2,189,3701,19.58,147,-36.89
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.2,3,189,3746,19.82,130,-36.28
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.2,4,189,3466,18.34,193,-28.89
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.2,5,189,2938,15.54,160,-27.66
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.2,6,189,3773,19.96,152,-35.25
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.2,7,189,2698,14.28,110,-6.93
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.2,8,189,3238,17.13,119,-16.48
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.2,9,189,4170,22.06,220,-51.85
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.6,0,587,30667,52.24,386,-5.72
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.6,1,587,32012,54.53,357,-8.98
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.6,2,587,27534,46.91,400,29.45
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.6,3,587,28213,48.06,327,-10.54
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.6,4,587,23699,40.37,304,-26.56
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.6,5,587,24790,42.23,338,-28.44
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.6,6,587,26455,45.07,424,14.56
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.6,7,587,28889,49.21,399,-43.08
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.6,8,587,23560,40.14,388,2.24
Herlianska - Zelená Stráň,0.3,PPO_seed6,0.6,9,587,27684,47.16,362,5.09
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.6,0,587,25251,43.02,388,2.54
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.6,1,587,29940,51.01,392,-45.98
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.6,2,587,20924,35.65,290,13.4
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.6,3,586,25290,43.16,471,4.63
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.6,4,587,28319,48.24,334,1.12
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.6,5,587,20250,34.5,251,-10.87
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.6,6,587,30713,52.32,350,-38.85
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.6,7,587,26283,44.78,334,-9.19
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.6,8,587,23130,39.4,383,13.17
Herlianska - Zelená Stráň,0.5,PPO_seed6,0.6,9,587,26177,44.59,278,-16.78
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.6,0,587,24415,41.59,247,-0.34
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.6,1,587,27005,46.01,331,-7.93
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.6,2,587,26481,45.11,281,-12.76
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.6,3,587,33776,57.54,387,-53.77
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.6,4,587,29141,49.64,385,-24.7
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.6,5,587,30525,52.0,491,4.03
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.6,6,587,32883,56.02,391,1.3
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.6,7,587,26668,45.43,409,-32.81
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.6,8,580,27204,46.9,363,-53.87
Herlianska - Zelená Stráň,0.8,PPO_seed6,0.6,9,587,28592,48.71,380,5.21
Herlianska - Zelená Stráň,0.3,PPO_seed6,1.0,0,817,45575,55.78,631,5.93
Herlianska - Zelená Stráň,0.3,PPO_seed6,1.0,1,863,48355,56.03,786,20.45
Herlianska - Zelená Stráň,0.3,PPO_seed6,1.0,2,851,46691,54.87,638,13.24
Herlianska - Zelená Stráň,0.3,PPO_seed6,1.0,3,841,45071,53.59,552,13.85
Herlianska - Zelená Stráň,0.3,PPO_seed6,1.0,4,889,45960,51.7,757,32.55
Herlianska - Zelená Stráň,0.3,PPO_seed6,1.0,5,840,46164,54.96,509,10.99
Herlianska - Zelená Stráň,0.3,PPO_seed6,1.0,6,847,46979,55.47,655,22.67
Herlianska - Zelená Stráň,0.3,PPO_seed6,1.0,7,830,47310,57.0,528,4.16
Herlianska - Zelená Stráň,0.3,PPO_seed6,1.0,8,841,46901,55.77,714,10.0
