intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
LuST - -3976 (Luxembourg),0.3,PPO_seed1,0.6,7,777,13353,17.19,51,151.53
LuST - -3976 (Luxembourg),0.3,PPO_seed1,0.6,8,782,12927,16.53,55,125.98
LuST - -3976 (Luxembourg),0.3,PPO_seed1,0.6,9,789,13187,16.71,57,139.05
LuST - -3976 (Luxembourg),0.5,PPO_seed1,0.6,0,793,12959,16.34,58,132.35
LuST - -3976 (Luxembourg),0.5,PPO_seed1,0.6,1,793,12566,15.85,50,136.58
LuST - -3976 (Luxembourg),0.5,PPO_seed1,0.6,2,781,13305,17.04,50,133.96
LuST - -3976 (Luxembourg),0.5,PPO_seed1,0.6,3,787,13138,16.69,51,136.79
LuST - -3976 (Luxembourg),0.5,PPO_seed1,0.6,4,780,13149,16.86,54,127.18
LuST - -3976 (Luxembourg),0.5,PPO_seed1,0.6,5,776,13819,17.81,57,113.57
LuST - -3976 (Luxembourg),0.5,PPO_seed1,0.6,6,783,12986,16.58,54,152.46
LuST - -3976 (Luxembourg),0.5,PPO_seed1,0.6,7,778,13434,17.27,55,156.77
LuST - -3976 (Luxembourg),0.5,PPO_seed1,0.6,8,777,13265,17.07,53,141.6
LuST - -3976 (Luxembourg),0.5,PPO_seed1,0.6,9,784,13128,16.74,55,142.68
LuST - -3976 (Luxembourg),0.8,PPO_seed1,0.6,0,787,12911,16.41,49,139.72
LuST - -3976 (Luxembourg),0.8,PPO_seed1,0.6,1,789,12271,15.55,50,150.0
LuST - -3976 (Luxembourg),0.8,PPO_seed1,0.6,2,786,12726,16.19,53,140.17
LuST - -3976 (Luxembourg),0.8,PPO_seed1,0.6,3,773,13965,18.07,62,147.65
LuST - -3976 (Luxembourg),0.8,PPO_seed1,0.6,4,791,12575,15.9,50,124.03
LuST - -3976 (Luxembourg),0.8,PPO_seed1,0.6,5,792,11489,14.51,51,132.79
LuST - -3976 (Luxembourg),0.8,PPO_seed1,0.6,6,782,13166,16.84,54,127.02
LuST - -3976 (Luxembourg),0.8,PPO_seed1,0.6,7,792,13006,16.42,50,145.76
LuST - -3976 (Luxembourg),0.8,PPO_seed1,0.6,8,792,13191,16.66,50,132.69
LuST - -3976 (Luxembourg),0.8,PPO_seed1,0.6,9,787,11688,14.85,51,154.16
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.0,0,892,45365,50.86,119,21.25
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.0,1,891,44920,50.42,119,21.1
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.0,2,888,45097,50.78,118,21.4
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.0,3,894,45464,50.85,121,21.78
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.0,4,894,45360,50.74,118,23.38
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.0,5,888,45092,50.78,121,17.77
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.0,6,889,45768,51.48,118,12.95
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.0,7,887,45184,50.94,123,19.25
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.0,8,898,45552,50.73,118,25.36
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.0,9,885,45153,51.02,117,18.0
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.0,0,891,44302,49.72,118,21.86
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.0,1,891,45554,51.13,117,18.35
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.0,2,888,46420,52.27,123,15.85
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.0,3,888,45611,51.36,120,21.0
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.0,4,889,44810,50.4,119,17.41
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.0,5,889,45193,50.84,114,17.38
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.0,6,883,45039,51.01,118,15.33
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.0,7,888,45342,51.06,128,18.26
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.0,8,892,45320,50.81,119,19.79
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.0,9,890,45338,50.94,119,21.81
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.0,0,889,46306,52.09,117,18.9
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.0,1,893,45157,50.57,122,17.67
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.0,2,892,46353,51.97,119,20.44
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.0,3,889,47095,52.98,120,14.35
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.0,4,892,45463,50.97,119,20.52
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.0,5,895,44473,49.69,116,23.84
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.0,6,895,44638,49.87,119,24.79
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.0,7,889,44651,50.23,119,22.32
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.0,8,884,44883,50.77,113,20.88
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.0,9,893,44733,50.09,124,28.01
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.4,0,1087,63562,58.47,129,37.08
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.4,1,1078,65693,60.94,136,23.9
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.4,2,1077,65738,61.04,130,26.44
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.4,3,1081,63930,59.14,129,24.2
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.4,4,1077,64596,59.98,129,23.79
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.4,5,1082,64375,59.5,127,20.97
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.4,6,1082,64067,59.21,138,30.01
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.4,7,1084,65070,60.03,133,20.01
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.4,8,1083,63700,58.82,129,27.81
LuST - -3976 (Luxembourg),0.3,PPO_seed1,1.4,9,1077,63698,59.14,130,22.43
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.4,0,1075,64381,59.89,129,29.59
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.4,1,1078,64366,59.71,137,20.03
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.4,2,1074,63747,59.35,134,32.69
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.4,3,1079,63768,59.1,130,21.81
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.4,4,1084,65760,60.66,137,24.29
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.4,5,1077,65050,60.4,130,22.75
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.4,6,1081,64181,59.37,132,28.58
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.4,7,1081,64875,60.01,135,34.96
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.4,8,1081,63808,59.03,129,29.51
LuST - -3976 (Luxembourg),0.5,PPO_seed1,1.4,9,1086,63766,58.72,135,25.16
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.4,0,1082,63536,58.72,131,31.11
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.4,1,1078,65977,61.2,133,23.89
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.4,2,1078,64612,59.94,129,24.87
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.4,3,1072,65073,60.7,130,26.66
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.4,4,1084,64088,59.12,134,23.42
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.4,5,1072,64409,60.08,131,24.61
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.4,6,1080,64797,60.0,134,26.11
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.4,7,1079,64229,59.53,134,28.19
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.4,8,1074,66076,61.52,137,26.0
LuST - -3976 (Luxembourg),0.8,PPO_seed1,1.4,9,1081,65064,60.19,131,38.89
