intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
Monaco - 134872 (MoST),0.3,PPO_seed7,0.2,0,127,10065,79.25,388,-497.07
Monaco - 134872 (MoST),0.3,PPO_seed7,0.2,1,127,9701,76.39,325,-463.01
Monaco - 134872 (MoST),0.3,PPO_seed7,0.2,2,127,986,7.76,27,110.83
Monaco - 134872 (MoST),0.3,PPO_seed7,0.2,3,127,1215,9.57,33,96.3
Monaco - 134872 (MoST),0.3,PPO_seed7,0.2,4,127,1063,8.37,29,114.11
Monaco - 134872 (MoST),0.3,PPO_seed7,0.2,5,127,1158,9.12,32,106.9
Monaco - 134872 (MoST),0.3,PPO_seed7,0.2,6,127,1390,10.94,42,90.55
Monaco - 134872 (MoST),0.3,PPO_seed7,0.2,7,127,1152,9.07,26,109.41
Monaco - 134872 (MoST),0.3,PPO_seed7,0.2,8,127,1154,9.09,31,107.64
Monaco - 134872 (MoST),0.3,PPO_seed7,0.2,9,127,1269,9.99,36,99.03
Monaco - 134872 (MoST),0.5,PPO_seed7,0.2,0,127,1034,8.14,32,114.48
Monaco - 134872 (MoST),0.5,PPO_seed7,0.2,1,127,1193,9.39,28,108.45
Monaco - 134872 (MoST),0.5,PPO_seed7,0.2,2,127,1101,8.67,29,111.74
Monaco - 134872 (MoST),0.5,PPO_seed7,0.2,3,127,1347,10.61,28,101.78
Monaco - 134872 (MoST),0.5,PPO_seed7,0.2,4,127,1331,10.48,29,106.64
Monaco - 134872 (MoST),0.5,PPO_seed7,0.2,5,127,1245,9.8,27,103.67
Monaco - 134872 (MoST),0.5,PPO_seed7,0.2,6,127,1279,10.07,35,103.69
Monaco - 134872 (MoST),0.5,PPO_seed7,0.2,7,127,1265,9.96,31,104.99
Monaco - 134872 (MoST),0.5,PPO_seed7,0.2,8,127,1313,10.34,29,101.83
Monaco - 134872 (MoST),0.5,PPO_seed7,0.2,9,127,1283,10.1,28,105.3
Monaco - 134872 (MoST),0.8,PPO_seed7,0.2,0,127,1183,9.31,27,107.11
Monaco - 134872 (MoST),0.8,PPO_seed7,0.2,1,127,1176,9.26,32,104.49
Monaco - 134872 (MoST),0.8,PPO_seed7,0.2,2,127,1350,10.63,28,102.24
Monaco - 134872 (MoST),0.8,PPO_seed7,0.2,3,127,1289,10.15,28,103.71
Monaco - 134872 (MoST),0.8,PPO_seed7,0.2,4,127,1163,9.16,37,114.3
