intersection,variance,agent,scale,run,vehicles_total,total_wait,avg_wait,max_wait,total_reward
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.2,0,0,0,0,0,0.0
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.2,0,265,14166,53.46,408,-886.4
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.2,1,265,14032,52.95,407,-879.14
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.2,2,265,9209,34.75,311,-552.7
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.2,3,264,6881,26.06,279,-386.97
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.2,4,265,12939,48.83,408,-803.09
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.2,5,265,12130,45.77,409,-729.49
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.2,6,264,13048,49.42,413,-806.37
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.2,7,265,14196,53.57,409,-883.84
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.2,8,265,13303,50.2,407,-818.42
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.2,9,265,12586,47.49,407,-766.88
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.2,0,265,14000,52.83,408,-867.04
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.2,1,265,12666,47.8,410,-774.0
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.2,2,265,14255,53.79,405,-879.09
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.2,3,265,8380,31.62,313,-488.91
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.2,4,265,15055,56.81,410,-942.95
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.2,5,265,11958,45.12,409,-730.12
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.2,6,265,11929,45.02,411,-716.94
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.2,7,265,13972,52.72,410,-866.25
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.2,8,264,12634,47.86,407,-772.85
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.2,9,265,5053,19.07,277,-245.0
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.2,0,264,12919,48.94,406,-803.87
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.2,1,265,14403,54.35,408,-904.36
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.2,2,265,14244,53.75,410,-885.83
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.2,3,265,12988,49.01,409,-799.9
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.2,4,264,12742,48.27,411,-775.82
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.2,5,265,14933,56.35,408,-941.66
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.2,6,265,9624,36.32,392,-558.03
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.2,7,265,14017,52.89,413,-871.16
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.2,8,265,15190,57.32,408,-949.58
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.2,9,265,15038,56.75,407,-942.72
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.6,0,793,23737,29.93,257,-931.96
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.6,1,793,24366,30.73,186,-1027.54
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.6,2,793,17485,22.05,169,-709.43
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.6,3,793,24724,31.18,308,-953.87
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.6,4,792,25081,31.67,238,-1030.97
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.6,5,793,29417,37.1,216,-1247.92
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.6,6,790,23309,29.51,238,-971.35
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.6,7,793,23816,30.03,225,-1014.5
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.6,8,793,19089,24.07,188,-761.95
LuST - -3976 (Luxembourg),0.3,PPO_seed7,0.6,9,790,23537,29.79,222,-959.55
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.6,0,793,23325,29.41,257,-945.63
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.6,1,793,22463,28.33,203,-890.46
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.6,2,790,19964,25.27,195,-785.22
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.6,3,793,24945,31.46,238,-1024.04
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.6,4,792,19324,24.4,177,-812.19
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.6,5,791,20232,25.58,191,-850.29
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.6,6,792,22096,27.9,196,-928.71
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.6,7,793,27403,34.56,234,-1174.04
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.6,8,793,21381,26.96,179,-909.41
LuST - -3976 (Luxembourg),0.5,PPO_seed7,0.6,9,793,24484,30.88,225,-1031.47
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.6,0,793,19489,24.58,173,-768.2
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.6,1,793,22446,28.31,236,-925.49
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.6,2,793,22785,28.73,217,-917.25
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.6,3,793,19838,25.02,205,-816.71
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.6,4,793,23204,29.26,226,-963.7
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.6,5,790,21568,27.3,165,-947.1
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.6,6,793,20159,25.42,187,-846.28
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.6,7,792,22116,27.92,180,-920.21
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.6,8,793,25380,32.01,290,-1017.95
LuST - -3976 (Luxembourg),0.8,PPO_seed7,0.6,9,793,28318,35.71,259,-1195.72
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.0,0,1272,45625,35.87,286,-909.9
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.0,1,1258,45581,36.23,249,-881.87
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.0,2,1257,46265,36.81,237,-882.12
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.0,3,1232,52178,42.35,312,-886.99
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.0,4,1263,47371,37.51,254,-974.22
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.0,5,1262,48073,38.09,230,-966.43
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.0,6,1241,51405,41.42,283,-885.75
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.0,7,1261,47108,37.36,261,-938.9
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.0,8,1257,47599,37.87,258,-881.61
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.0,9,1257,43804,34.85,276,-847.19
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.0,0,1265,48757,38.54,287,-999.21
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.0,1,1258,43948,34.93,292,-869.81
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.0,2,1244,44405,35.7,245,-881.65
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.0,3,1241,43007,34.66,238,-852.6
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.0,4,1257,51749,41.17,225,-937.52
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.0,5,1245,49974,40.14,297,-959.14
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.0,6,1265,44257,34.99,253,-881.56
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.0,7,1253,52060,41.55,275,-970.62
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.0,8,1266,44932,35.49,267,-863.95
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.0,9,1268,46522,36.69,251,-959.07
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.0,0,1260,46546,36.94,268,-953.61
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.0,1,1255,46458,37.02,273,-895.34
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.0,2,1240,46758,37.71,274,-910.08
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.0,3,1257,49065,39.03,260,-928.68
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.0,4,1270,48147,37.91,282,-964.62
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.0,5,1269,46798,36.88,253,-931.12
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.0,6,1248,47209,37.83,276,-933.38
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.0,7,1248,46777,37.48,259,-904.59
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.0,8,1249,46852,37.51,245,-964.62
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.0,9,1244,49172,39.53,282,-974.54
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.4,0,1482,60071,40.53,208,-616.88
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.4,1,1457,62263,42.73,234,-545.16
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.4,2,1450,54361,37.49,216,-483.07
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.4,3,1481,65294,44.09,259,-553.92
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.4,4,1466,51875,35.39,221,-458.16
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.4,5,1475,67327,45.65,246,-661.65
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.4,6,1482,60789,41.02,210,-571.38
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.4,7,1475,65587,44.47,221,-527.95
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.4,8,1463,54838,37.48,184,-528.68
LuST - -3976 (Luxembourg),0.3,PPO_seed7,1.4,9,1494,52421,35.09,168,-597.33
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.4,0,1468,57922,39.46,198,-569.43
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.4,1,1470,52443,35.68,194,-553.75
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.4,2,1466,60056,40.97,239,-547.37
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.4,3,1473,56091,38.08,181,-629.32
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.4,4,1462,64115,43.85,238,-565.87
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.4,5,1484,68373,46.07,264,-581.5
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.4,6,1487,61727,41.51,242,-550.09
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.4,7,1464,59273,40.49,205,-511.42
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.4,8,1468,62183,42.36,227,-546.96
LuST - -3976 (Luxembourg),0.5,PPO_seed7,1.4,9,1481,56174,37.93,236,-598.9
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.4,0,1459,52492,35.98,198,-495.87
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.4,1,1501,65594,43.7,293,-714.59
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.4,2,1477,62638,42.41,217,-606.79
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.4,3,1467,59502,40.56,232,-467.29
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.4,4,1455,54683,37.58,220,-475.63
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.4,5,1481,63764,43.05,232,-558.11
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.4,6,1479,61605,41.65,230,-632.96
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.4,7,1476,60610,41.06,237,-588.22
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.4,8,1462,50334,34.43,208,-498.87
LuST - -3976 (Luxembourg),0.8,PPO_seed7,1.4,9,1488,70890,47.64,281,-625.77
